id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2020,valid_from,valid_to
2020_368,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Special Naphtha,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_369,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Special Naphtha,9.04,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_370,Fuels,,Petroleum Products,gallon,gallon,g CH4,Special Naphtha,0.38,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_371,Fuels,,Petroleum Products,gallon,gallon,g N2O,Special Naphtha,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_372,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Unfinished Oils,0.139,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_373,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Unfinished Oils,74.54,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_374,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Unfinished Oils,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_375,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Unfinished Oils,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_376,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Unfinished Oils,10.36,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_377,Fuels,,Petroleum Products,gallon,gallon,g CH4,Unfinished Oils,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_378,Fuels,,Petroleum Products,gallon,gallon,g N2O,Unfinished Oils,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_379,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Used Oil,0.138,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_380,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Used Oil,74,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_381,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Used Oil,3,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_382,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Used Oil,0.6,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_383,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Used Oil,10.21,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_384,Fuels,,Petroleum Products,gallon,gallon,g CH4,Used Oil,0.41,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_385,Fuels,,Petroleum Products,gallon,gallon,g N2O,Used Oil,0.08,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_386,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Biodiesel (100%),0.128,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_387,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Biodiesel (100%),73.84,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_388,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Biodiesel (100%),1.1,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_389,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Biodiesel (100%),0.11,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_390,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Biodiesel (100%),9.45,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_391,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Biodiesel (100%),0.14,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_392,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Biodiesel (100%),0.01,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_393,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Ethanol (100%),0.084,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_394,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Ethanol (100%),68.44,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_395,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Ethanol (100%),1.1,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_396,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Ethanol (100%),0.11,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_397,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Ethanol (100%),5.75,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_398,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Ethanol (100%),0.09,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_399,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Ethanol (100%),0.01,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_400,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Rendered Animal Fat,0.125,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_401,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Rendered Animal Fat,71.06,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_402,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Rendered Animal Fat,1.1,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_403,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Rendered Animal Fat,0.11,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_404,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Rendered Animal Fat,8.88,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_405,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Rendered Animal Fat,0.14,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_406,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Rendered Animal Fat,0.01,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_407,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Vegetable Oil,0.12,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_408,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Vegetable Oil,81.55,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_409,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Vegetable Oil,1.1,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_410,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Vegetable Oil,0.11,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_411,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Vegetable Oil,9.79,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_412,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Vegetable Oil,0.13,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_413,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Vegetable Oil,0.01,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_414,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,North American Softwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_415,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,North American Softwood,94.4,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_416,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,North American Softwood,1.9,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_417,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,North American Softwood,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_418,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,North American Softwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_419,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,North American Softwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_420,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,North American Softwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_421,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,North American Hardwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_422,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,North American Hardwood,93.7,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_423,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,North American Hardwood,1.9,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_424,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,North American Hardwood,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_425,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,North American Hardwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_426,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,North American Hardwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_427,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,North American Hardwood,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_428,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Bagasse,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_429,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Bagasse,95.5,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_430,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Bagasse,1.9,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_431,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Bagasse,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_432,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Bagasse,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_433,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Bagasse,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_434,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Bagasse,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_435,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Bamboo,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_436,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Bamboo,93.7,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_437,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Bamboo,1.9,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_438,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Bamboo,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_439,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Bamboo,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_440,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Bamboo,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_441,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Bamboo,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_442,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,mmbtu,Straw,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_443,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,kg CO2,Straw,95.1,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_444,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g CH4,Straw,1.9,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_445,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,mmbtu,mmbtu,g N2O,Straw,0.42,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_446,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,kg CO2,Straw,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_447,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g CH4,Straw,,2020-01-01 00:00:00,2020-12-31 23:59:59
2020_448,Fuels,"Kraft Pulping Liquor, by Wood Furnish",Biomass Fuels,gallon,gallon,g N2O,Straw,,2020-01-01 00:00:00,2020-12-31 23:59:59
