id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2020,valid_from,valid_to
3871,Managed assets- vehicles,Managed cars (by market segment),Mini,Unknown,km,km,kg N2O,Mini km Managed cars (by market segment),0.00037,2020-01-01 00:00:00,2020-12-31 23:59:59
3872,Managed assets- vehicles,Managed cars (by market segment),Mini,Unknown,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),0.21747,2020-01-01 00:00:00,2020-12-31 23:59:59
3873,Managed assets- vehicles,Managed cars (by market segment),Mini,Unknown,miles,miles,kg CH4,Mini miles Managed cars (by market segment),0.0005,2020-01-01 00:00:00,2020-12-31 23:59:59
3874,Managed assets- vehicles,Managed cars (by market segment),Mini,Unknown,miles,miles,kg CO2,Mini miles Managed cars (by market segment),0.21637,2020-01-01 00:00:00,2020-12-31 23:59:59
3875,Managed assets- vehicles,Managed cars (by market segment),Mini,Unknown,miles,miles,kg N2O,Mini miles Managed cars (by market segment),0.0006,2020-01-01 00:00:00,2020-12-31 23:59:59
3876,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg CO2e,Mini km Managed cars (by market segment),0.04853,2020-01-01 00:00:00,2020-12-31 23:59:59
3877,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg CH4,Mini km Managed cars (by market segment),0.00015,2020-01-01 00:00:00,2020-12-31 23:59:59
3878,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg CO2,Mini km Managed cars (by market segment),0.04809,2020-01-01 00:00:00,2020-12-31 23:59:59
3879,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg N2O,Mini km Managed cars (by market segment),0.00029,2020-01-01 00:00:00,2020-12-31 23:59:59
3880,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg CO2e,Mini miles Managed cars (by market segment),0.07809,2020-01-01 00:00:00,2020-12-31 23:59:59
3881,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg CH4,Mini miles Managed cars (by market segment),0.00024,2020-01-01 00:00:00,2020-12-31 23:59:59
3882,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg CO2,Mini miles Managed cars (by market segment),0.07739,2020-01-01 00:00:00,2020-12-31 23:59:59
3883,Managed assets- vehicles,Managed cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg N2O,Mini miles Managed cars (by market segment),0.00046,2020-01-01 00:00:00,2020-12-31 23:59:59
3884,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.1308,2020-01-01 00:00:00,2020-12-31 23:59:59
3885,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,km,km,kg CH4,Supermini km Managed cars (by market segment),0,2020-01-01 00:00:00,2020-12-31 23:59:59
3886,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,km,km,kg CO2,Supermini km Managed cars (by market segment),0.12896,2020-01-01 00:00:00,2020-12-31 23:59:59
3887,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00184,2020-01-01 00:00:00,2020-12-31 23:59:59
3888,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.21051,2020-01-01 00:00:00,2020-12-31 23:59:59
3889,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
3890,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.20754,2020-01-01 00:00:00,2020-12-31 23:59:59
3891,Managed assets- vehicles,Managed cars (by market segment),Supermini,Diesel,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00296,2020-01-01 00:00:00,2020-12-31 23:59:59
3892,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.15017,2020-01-01 00:00:00,2020-12-31 23:59:59
3893,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00031,2020-01-01 00:00:00,2020-12-31 23:59:59
3894,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,km,km,kg CO2,Supermini km Managed cars (by market segment),0.1495,2020-01-01 00:00:00,2020-12-31 23:59:59
3895,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00036,2020-01-01 00:00:00,2020-12-31 23:59:59
3896,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.24168,2020-01-01 00:00:00,2020-12-31 23:59:59
3897,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.0005,2020-01-01 00:00:00,2020-12-31 23:59:59
3898,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.24059,2020-01-01 00:00:00,2020-12-31 23:59:59
3899,Managed assets- vehicles,Managed cars (by market segment),Supermini,Petrol,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00059,2020-01-01 00:00:00,2020-12-31 23:59:59
3900,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.14778,2020-01-01 00:00:00,2020-12-31 23:59:59
3901,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00027,2020-01-01 00:00:00,2020-12-31 23:59:59
3902,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,km,km,kg CO2,Supermini km Managed cars (by market segment),0.14697,2020-01-01 00:00:00,2020-12-31 23:59:59
3903,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00054,2020-01-01 00:00:00,2020-12-31 23:59:59
3904,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.23785,2020-01-01 00:00:00,2020-12-31 23:59:59
3905,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00044,2020-01-01 00:00:00,2020-12-31 23:59:59
3906,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.23653,2020-01-01 00:00:00,2020-12-31 23:59:59
3907,Managed assets- vehicles,Managed cars (by market segment),Supermini,Unknown,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00088,2020-01-01 00:00:00,2020-12-31 23:59:59
3908,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.0586,2020-01-01 00:00:00,2020-12-31 23:59:59
3909,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00018,2020-01-01 00:00:00,2020-12-31 23:59:59
3910,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Supermini km Managed cars (by market segment),0.05814,2020-01-01 00:00:00,2020-12-31 23:59:59
3911,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00028,2020-01-01 00:00:00,2020-12-31 23:59:59
3912,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.09431,2020-01-01 00:00:00,2020-12-31 23:59:59
3913,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00029,2020-01-01 00:00:00,2020-12-31 23:59:59
3914,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.09357,2020-01-01 00:00:00,2020-12-31 23:59:59
3915,Managed assets- vehicles,Managed cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00045,2020-01-01 00:00:00,2020-12-31 23:59:59
3916,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg CO2e,Supermini km Managed cars (by market segment),0.04533,2020-01-01 00:00:00,2020-12-31 23:59:59
3917,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg CH4,Supermini km Managed cars (by market segment),0.00014,2020-01-01 00:00:00,2020-12-31 23:59:59
3918,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg CO2,Supermini km Managed cars (by market segment),0.04492,2020-01-01 00:00:00,2020-12-31 23:59:59
3919,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,km,km,kg N2O,Supermini km Managed cars (by market segment),0.00027,2020-01-01 00:00:00,2020-12-31 23:59:59
3920,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg CO2e,Supermini miles Managed cars (by market segment),0.07294,2020-01-01 00:00:00,2020-12-31 23:59:59
3921,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg CH4,Supermini miles Managed cars (by market segment),0.00022,2020-01-01 00:00:00,2020-12-31 23:59:59
3922,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg CO2,Supermini miles Managed cars (by market segment),0.07229,2020-01-01 00:00:00,2020-12-31 23:59:59
3923,Managed assets- vehicles,Managed cars (by market segment),Supermini,Battery Electric Vehicle,miles,miles,kg N2O,Supermini miles Managed cars (by market segment),0.00043,2020-01-01 00:00:00,2020-12-31 23:59:59
3924,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.14197,2020-01-01 00:00:00,2020-12-31 23:59:59
3925,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,km,km,kg CH4,Lower medium km Managed cars (by market segment),0,2020-01-01 00:00:00,2020-12-31 23:59:59
3926,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.14013,2020-01-01 00:00:00,2020-12-31 23:59:59
3927,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00184,2020-01-01 00:00:00,2020-12-31 23:59:59
3928,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.22849,2020-01-01 00:00:00,2020-12-31 23:59:59
3929,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
3930,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.22552,2020-01-01 00:00:00,2020-12-31 23:59:59
3931,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Diesel,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00296,2020-01-01 00:00:00,2020-12-31 23:59:59
3932,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.17343,2020-01-01 00:00:00,2020-12-31 23:59:59
3933,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00031,2020-01-01 00:00:00,2020-12-31 23:59:59
3934,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.17276,2020-01-01 00:00:00,2020-12-31 23:59:59
3935,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00036,2020-01-01 00:00:00,2020-12-31 23:59:59
3936,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.27912,2020-01-01 00:00:00,2020-12-31 23:59:59
3937,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.0005,2020-01-01 00:00:00,2020-12-31 23:59:59
3938,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.27803,2020-01-01 00:00:00,2020-12-31 23:59:59
3939,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Petrol,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00059,2020-01-01 00:00:00,2020-12-31 23:59:59
3940,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.15819,2020-01-01 00:00:00,2020-12-31 23:59:59
3941,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00016,2020-01-01 00:00:00,2020-12-31 23:59:59
3942,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.15695,2020-01-01 00:00:00,2020-12-31 23:59:59
3943,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00108,2020-01-01 00:00:00,2020-12-31 23:59:59
3944,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.25458,2020-01-01 00:00:00,2020-12-31 23:59:59
3945,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00026,2020-01-01 00:00:00,2020-12-31 23:59:59
3946,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.25259,2020-01-01 00:00:00,2020-12-31 23:59:59
3947,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Unknown,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00173,2020-01-01 00:00:00,2020-12-31 23:59:59
3948,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.08802,2020-01-01 00:00:00,2020-12-31 23:59:59
3949,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00027,2020-01-01 00:00:00,2020-12-31 23:59:59
3950,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.08744,2020-01-01 00:00:00,2020-12-31 23:59:59
3951,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00031,2020-01-01 00:00:00,2020-12-31 23:59:59
3952,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.14166,2020-01-01 00:00:00,2020-12-31 23:59:59
3953,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00044,2020-01-01 00:00:00,2020-12-31 23:59:59
3954,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.14071,2020-01-01 00:00:00,2020-12-31 23:59:59
3955,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00051,2020-01-01 00:00:00,2020-12-31 23:59:59
3956,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg CO2e,Lower medium km Managed cars (by market segment),0.05566,2020-01-01 00:00:00,2020-12-31 23:59:59
3957,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg CH4,Lower medium km Managed cars (by market segment),0.00017,2020-01-01 00:00:00,2020-12-31 23:59:59
3958,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg CO2,Lower medium km Managed cars (by market segment),0.05516,2020-01-01 00:00:00,2020-12-31 23:59:59
3959,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,km,km,kg N2O,Lower medium km Managed cars (by market segment),0.00033,2020-01-01 00:00:00,2020-12-31 23:59:59
3960,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg CO2e,Lower medium miles Managed cars (by market segment),0.08959,2020-01-01 00:00:00,2020-12-31 23:59:59
3961,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg CH4,Lower medium miles Managed cars (by market segment),0.00028,2020-01-01 00:00:00,2020-12-31 23:59:59
3962,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg CO2,Lower medium miles Managed cars (by market segment),0.08878,2020-01-01 00:00:00,2020-12-31 23:59:59
3963,Managed assets- vehicles,Managed cars (by market segment),Lower medium,Battery Electric Vehicle,miles,miles,kg N2O,Lower medium miles Managed cars (by market segment),0.00053,2020-01-01 00:00:00,2020-12-31 23:59:59
3964,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,km,km,kg CO2e,Upper medium km Managed cars (by market segment),0.16098,2020-01-01 00:00:00,2020-12-31 23:59:59
3965,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,km,km,kg CH4,Upper medium km Managed cars (by market segment),0,2020-01-01 00:00:00,2020-12-31 23:59:59
3966,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,km,km,kg CO2,Upper medium km Managed cars (by market segment),0.15914,2020-01-01 00:00:00,2020-12-31 23:59:59
3967,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,km,km,kg N2O,Upper medium km Managed cars (by market segment),0.00184,2020-01-01 00:00:00,2020-12-31 23:59:59
3968,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,miles,miles,kg CO2e,Upper medium miles Managed cars (by market segment),0.25907,2020-01-01 00:00:00,2020-12-31 23:59:59
3969,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,miles,miles,kg CH4,Upper medium miles Managed cars (by market segment),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
3970,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,miles,miles,kg CO2,Upper medium miles Managed cars (by market segment),0.2561,2020-01-01 00:00:00,2020-12-31 23:59:59
3971,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Diesel,miles,miles,kg N2O,Upper medium miles Managed cars (by market segment),0.00296,2020-01-01 00:00:00,2020-12-31 23:59:59
3972,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,km,km,kg CO2e,Upper medium km Managed cars (by market segment),0.20161,2020-01-01 00:00:00,2020-12-31 23:59:59
3973,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,km,km,kg CH4,Upper medium km Managed cars (by market segment),0.00031,2020-01-01 00:00:00,2020-12-31 23:59:59
3974,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,km,km,kg CO2,Upper medium km Managed cars (by market segment),0.20094,2020-01-01 00:00:00,2020-12-31 23:59:59
3975,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,km,km,kg N2O,Upper medium km Managed cars (by market segment),0.00036,2020-01-01 00:00:00,2020-12-31 23:59:59
3976,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,miles,miles,kg CO2e,Upper medium miles Managed cars (by market segment),0.32447,2020-01-01 00:00:00,2020-12-31 23:59:59
3977,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,miles,miles,kg CH4,Upper medium miles Managed cars (by market segment),0.0005,2020-01-01 00:00:00,2020-12-31 23:59:59
3978,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,miles,miles,kg CO2,Upper medium miles Managed cars (by market segment),0.32338,2020-01-01 00:00:00,2020-12-31 23:59:59
3979,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Petrol,miles,miles,kg N2O,Upper medium miles Managed cars (by market segment),0.00059,2020-01-01 00:00:00,2020-12-31 23:59:59
3980,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,km,km,kg CO2e,Upper medium km Managed cars (by market segment),0.17052,2020-01-01 00:00:00,2020-12-31 23:59:59
3981,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,km,km,kg CH4,Upper medium km Managed cars (by market segment),0.00008,2020-01-01 00:00:00,2020-12-31 23:59:59
3982,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,km,km,kg CO2,Upper medium km Managed cars (by market segment),0.16895,2020-01-01 00:00:00,2020-12-31 23:59:59
3983,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,km,km,kg N2O,Upper medium km Managed cars (by market segment),0.00149,2020-01-01 00:00:00,2020-12-31 23:59:59
3984,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,miles,miles,kg CO2e,Upper medium miles Managed cars (by market segment),0.27441,2020-01-01 00:00:00,2020-12-31 23:59:59
3985,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,miles,miles,kg CH4,Upper medium miles Managed cars (by market segment),0.00012,2020-01-01 00:00:00,2020-12-31 23:59:59
3986,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,miles,miles,kg CO2,Upper medium miles Managed cars (by market segment),0.27189,2020-01-01 00:00:00,2020-12-31 23:59:59
3987,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Unknown,miles,miles,kg N2O,Upper medium miles Managed cars (by market segment),0.0024,2020-01-01 00:00:00,2020-12-31 23:59:59
3988,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Upper medium km Managed cars (by market segment),0.09568,2020-01-01 00:00:00,2020-12-31 23:59:59
3989,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Upper medium km Managed cars (by market segment),0.00029,2020-01-01 00:00:00,2020-12-31 23:59:59
3990,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Upper medium km Managed cars (by market segment),0.09503,2020-01-01 00:00:00,2020-12-31 23:59:59
3991,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Upper medium km Managed cars (by market segment),0.00036,2020-01-01 00:00:00,2020-12-31 23:59:59
3992,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Upper medium miles Managed cars (by market segment),0.15398,2020-01-01 00:00:00,2020-12-31 23:59:59
3993,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Upper medium miles Managed cars (by market segment),0.00047,2020-01-01 00:00:00,2020-12-31 23:59:59
3994,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Upper medium miles Managed cars (by market segment),0.15293,2020-01-01 00:00:00,2020-12-31 23:59:59
3995,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Plug-in Hybrid Electric Vehicle,miles,miles,kg N2O,Upper medium miles Managed cars (by market segment),0.00058,2020-01-01 00:00:00,2020-12-31 23:59:59
3996,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,km,km,kg CO2e,Upper medium km Managed cars (by market segment),0.04253,2020-01-01 00:00:00,2020-12-31 23:59:59
3997,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,km,km,kg CH4,Upper medium km Managed cars (by market segment),0.00013,2020-01-01 00:00:00,2020-12-31 23:59:59
3998,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,km,km,kg CO2,Upper medium km Managed cars (by market segment),0.04215,2020-01-01 00:00:00,2020-12-31 23:59:59
3999,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,km,km,kg N2O,Upper medium km Managed cars (by market segment),0.00025,2020-01-01 00:00:00,2020-12-31 23:59:59
4000,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,miles,miles,kg CO2e,Upper medium miles Managed cars (by market segment),0.06846,2020-01-01 00:00:00,2020-12-31 23:59:59
4001,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,miles,miles,kg CH4,Upper medium miles Managed cars (by market segment),0.00021,2020-01-01 00:00:00,2020-12-31 23:59:59
4002,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,miles,miles,kg CO2,Upper medium miles Managed cars (by market segment),0.06784,2020-01-01 00:00:00,2020-12-31 23:59:59
4003,Managed assets- vehicles,Managed cars (by market segment),Upper medium,Battery Electric Vehicle,miles,miles,kg N2O,Upper medium miles Managed cars (by market segment),0.00041,2020-01-01 00:00:00,2020-12-31 23:59:59
4004,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,km,km,kg CO2e,Executive km Managed cars (by market segment),0.16735,2020-01-01 00:00:00,2020-12-31 23:59:59
4005,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,km,km,kg CH4,Executive km Managed cars (by market segment),0,2020-01-01 00:00:00,2020-12-31 23:59:59
4006,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,km,km,kg CO2,Executive km Managed cars (by market segment),0.16551,2020-01-01 00:00:00,2020-12-31 23:59:59
4007,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,km,km,kg N2O,Executive km Managed cars (by market segment),0.00184,2020-01-01 00:00:00,2020-12-31 23:59:59
4008,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,miles,miles,kg CO2e,Executive miles Managed cars (by market segment),0.26934,2020-01-01 00:00:00,2020-12-31 23:59:59
4009,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,miles,miles,kg CH4,Executive miles Managed cars (by market segment),0.00001,2020-01-01 00:00:00,2020-12-31 23:59:59
4010,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,miles,miles,kg CO2,Executive miles Managed cars (by market segment),0.26637,2020-01-01 00:00:00,2020-12-31 23:59:59
4011,Managed assets- vehicles,Managed cars (by market segment),Executive,Diesel,miles,miles,kg N2O,Executive miles Managed cars (by market segment),0.00296,2020-01-01 00:00:00,2020-12-31 23:59:59
