id,Level 1,Level 2,Level 3,Column Text,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2018,valid_from,valid_to
3165,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Average passenger",0.00105,2018-01-01 00:00:00,2018-12-31 23:59:59
3166,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Economy class",0.16279,2018-01-01 00:00:00,2018-12-31 23:59:59
3167,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Economy class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3168,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Economy class",0.16197,2018-01-01 00:00:00,2018-12-31 23:59:59
3169,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Economy class",0.00081,2018-01-01 00:00:00,2018-12-31 23:59:59
3170,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Premium economy class",0.26046,2018-01-01 00:00:00,2018-12-31 23:59:59
3171,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Premium economy class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3172,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Premium economy class",0.25916,2018-01-01 00:00:00,2018-12-31 23:59:59
3173,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Premium economy class",0.00129,2018-01-01 00:00:00,2018-12-31 23:59:59
3174,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Business class",0.47208,2018-01-01 00:00:00,2018-12-31 23:59:59
3175,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Business class",0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3176,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Business class",0.46972,2018-01-01 00:00:00,2018-12-31 23:59:59
3177,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Business class",0.00234,2018-01-01 00:00:00,2018-12-31 23:59:59
3178,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK First class",0.65115,2018-01-01 00:00:00,2018-12-31 23:59:59
3179,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK First class",0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3180,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK First class",0.6479,2018-01-01 00:00:00,2018-12-31 23:59:59
3181,Business travel- air,Flights,"Long-haul, to/from UK",With RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK First class",0.00323,2018-01-01 00:00:00,2018-12-31 23:59:59
3182,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Average passenger",0.11237,2018-01-01 00:00:00,2018-12-31 23:59:59
3183,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Average passenger",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3184,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Average passenger",0.11131,2018-01-01 00:00:00,2018-12-31 23:59:59
3185,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Average passenger",0.00105,2018-01-01 00:00:00,2018-12-31 23:59:59
3186,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Economy class",0.08607,2018-01-01 00:00:00,2018-12-31 23:59:59
3187,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Economy class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3188,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Economy class",0.08525,2018-01-01 00:00:00,2018-12-31 23:59:59
3189,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Economy class",0.00081,2018-01-01 00:00:00,2018-12-31 23:59:59
3190,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Premium economy class",0.1377,2018-01-01 00:00:00,2018-12-31 23:59:59
3191,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Premium economy class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3192,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Premium economy class",0.1364,2018-01-01 00:00:00,2018-12-31 23:59:59
3193,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Premium economy class",0.00129,2018-01-01 00:00:00,2018-12-31 23:59:59
3194,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK Business class",0.24958,2018-01-01 00:00:00,2018-12-31 23:59:59
3195,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK Business class",0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3196,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK Business class",0.24722,2018-01-01 00:00:00,2018-12-31 23:59:59
3197,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK Business class",0.00234,2018-01-01 00:00:00,2018-12-31 23:59:59
3198,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2e,"Long-haul, to/from UK First class",0.34425,2018-01-01 00:00:00,2018-12-31 23:59:59
3199,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CH4,"Long-haul, to/from UK First class",0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3200,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg CO2,"Long-haul, to/from UK First class",0.341,2018-01-01 00:00:00,2018-12-31 23:59:59
3201,Business travel- air,Flights,"Long-haul, to/from UK",Without RF,passenger.km,passenger.km,kg N2O,"Long-haul, to/from UK First class",0.00323,2018-01-01 00:00:00,2018-12-31 23:59:59
3202,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Average passenger",0.18277,2018-01-01 00:00:00,2018-12-31 23:59:59
3203,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Average passenger",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3204,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Average passenger",0.18185,2018-01-01 00:00:00,2018-12-31 23:59:59
3205,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Average passenger",0.00091,2018-01-01 00:00:00,2018-12-31 23:59:59
3206,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Economy class",0.13996,2018-01-01 00:00:00,2018-12-31 23:59:59
3207,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Economy class",0,2018-01-01 00:00:00,2018-12-31 23:59:59
3208,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Economy class",0.13927,2018-01-01 00:00:00,2018-12-31 23:59:59
3209,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Economy class",0.00069,2018-01-01 00:00:00,2018-12-31 23:59:59
3210,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Premium economy class",0.22395,2018-01-01 00:00:00,2018-12-31 23:59:59
3211,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Premium economy class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3212,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Premium economy class",0.22283,2018-01-01 00:00:00,2018-12-31 23:59:59
3213,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Premium economy class",0.00111,2018-01-01 00:00:00,2018-12-31 23:59:59
3214,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Business class",0.4059,2018-01-01 00:00:00,2018-12-31 23:59:59
3215,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Business class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3216,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Business class",0.40388,2018-01-01 00:00:00,2018-12-31 23:59:59
3217,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Business class",0.00201,2018-01-01 00:00:00,2018-12-31 23:59:59
3218,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK First class",0.55987,2018-01-01 00:00:00,2018-12-31 23:59:59
3219,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK First class",0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3220,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK First class",0.55708,2018-01-01 00:00:00,2018-12-31 23:59:59
3221,Business travel- air,Flights,"International, to/from non-UK",With RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK First class",0.00277,2018-01-01 00:00:00,2018-12-31 23:59:59
3222,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Average passenger",0.09663,2018-01-01 00:00:00,2018-12-31 23:59:59
3223,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Average passenger",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3224,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Average passenger",0.09571,2018-01-01 00:00:00,2018-12-31 23:59:59
3225,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Average passenger",0.00091,2018-01-01 00:00:00,2018-12-31 23:59:59
3226,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Economy class",0.07399,2018-01-01 00:00:00,2018-12-31 23:59:59
3227,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Economy class",0,2018-01-01 00:00:00,2018-12-31 23:59:59
3228,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Economy class",0.0733,2018-01-01 00:00:00,2018-12-31 23:59:59
3229,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Economy class",0.00069,2018-01-01 00:00:00,2018-12-31 23:59:59
3230,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Premium economy class",0.1184,2018-01-01 00:00:00,2018-12-31 23:59:59
3231,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Premium economy class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3232,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Premium economy class",0.11728,2018-01-01 00:00:00,2018-12-31 23:59:59
3233,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Premium economy class",0.00111,2018-01-01 00:00:00,2018-12-31 23:59:59
3234,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK Business class",0.21459,2018-01-01 00:00:00,2018-12-31 23:59:59
3235,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK Business class",0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3236,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK Business class",0.21257,2018-01-01 00:00:00,2018-12-31 23:59:59
3237,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK Business class",0.00201,2018-01-01 00:00:00,2018-12-31 23:59:59
3238,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2e,"International, to/from non-UK First class",0.29599,2018-01-01 00:00:00,2018-12-31 23:59:59
3239,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CH4,"International, to/from non-UK First class",0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3240,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg CO2,"International, to/from non-UK First class",0.2932,2018-01-01 00:00:00,2018-12-31 23:59:59
3241,Business travel- air,Flights,"International, to/from non-UK",Without RF,passenger.km,passenger.km,kg N2O,"International, to/from non-UK First class",0.00277,2018-01-01 00:00:00,2018-12-31 23:59:59
3242,Business travel- sea,Ferry,Foot passenger,,passenger.km,passenger.km,kg CO2e,Foot passenger,0.01874,2018-01-01 00:00:00,2018-12-31 23:59:59
3243,Business travel- sea,Ferry,Foot passenger,,passenger.km,passenger.km,kg CH4,Foot passenger,0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3244,Business travel- sea,Ferry,Foot passenger,,passenger.km,passenger.km,kg CO2,Foot passenger,0.01848,2018-01-01 00:00:00,2018-12-31 23:59:59
3245,Business travel- sea,Ferry,Foot passenger,,passenger.km,passenger.km,kg N2O,Foot passenger,0.00025,2018-01-01 00:00:00,2018-12-31 23:59:59
3246,Business travel- sea,Ferry,Car passenger,,passenger.km,passenger.km,kg CO2e,Car passenger,0.12953,2018-01-01 00:00:00,2018-12-31 23:59:59
3247,Business travel- sea,Ferry,Car passenger,,passenger.km,passenger.km,kg CH4,Car passenger,0.00004,2018-01-01 00:00:00,2018-12-31 23:59:59
3248,Business travel- sea,Ferry,Car passenger,,passenger.km,passenger.km,kg CO2,Car passenger,0.12774,2018-01-01 00:00:00,2018-12-31 23:59:59
3249,Business travel- sea,Ferry,Car passenger,,passenger.km,passenger.km,kg N2O,Car passenger,0.00175,2018-01-01 00:00:00,2018-12-31 23:59:59
3250,Business travel- sea,Ferry,Average (all passenger),,passenger.km,passenger.km,kg CO2e,Average (all passenger),0.11287,2018-01-01 00:00:00,2018-12-31 23:59:59
3251,Business travel- sea,Ferry,Average (all passenger),,passenger.km,passenger.km,kg CH4,Average (all passenger),0.00004,2018-01-01 00:00:00,2018-12-31 23:59:59
3252,Business travel- sea,Ferry,Average (all passenger),,passenger.km,passenger.km,kg CO2,Average (all passenger),0.11131,2018-01-01 00:00:00,2018-12-31 23:59:59
3253,Business travel- sea,Ferry,Average (all passenger),,passenger.km,passenger.km,kg N2O,Average (all passenger),0.00152,2018-01-01 00:00:00,2018-12-31 23:59:59
3254,Business travel- land,Cars (by market segment),Mini,Diesel,km,km,kg CO2e,Mini km Cars (by market segment),0.11096,2018-01-01 00:00:00,2018-12-31 23:59:59
3255,Business travel- land,Cars (by market segment),Mini,Diesel,km,km,kg CH4,Mini km Cars (by market segment),0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3256,Business travel- land,Cars (by market segment),Mini,Diesel,km,km,kg CO2,Mini km Cars (by market segment),0.1091,2018-01-01 00:00:00,2018-12-31 23:59:59
3257,Business travel- land,Cars (by market segment),Mini,Diesel,km,km,kg N2O,Mini km Cars (by market segment),0.00185,2018-01-01 00:00:00,2018-12-31 23:59:59
3258,Business travel- land,Cars (by market segment),Mini,Diesel,miles,miles,kg CO2e,Mini miles Cars (by market segment),0.17858,2018-01-01 00:00:00,2018-12-31 23:59:59
3259,Business travel- land,Cars (by market segment),Mini,Diesel,miles,miles,kg CH4,Mini miles Cars (by market segment),0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3260,Business travel- land,Cars (by market segment),Mini,Diesel,miles,miles,kg CO2,Mini miles Cars (by market segment),0.17558,2018-01-01 00:00:00,2018-12-31 23:59:59
3261,Business travel- land,Cars (by market segment),Mini,Diesel,miles,miles,kg N2O,Mini miles Cars (by market segment),0.00298,2018-01-01 00:00:00,2018-12-31 23:59:59
3262,Business travel- land,Cars (by market segment),Mini,Petrol,km,km,kg CO2e,Mini km Cars (by market segment),0.14114,2018-01-01 00:00:00,2018-12-31 23:59:59
3263,Business travel- land,Cars (by market segment),Mini,Petrol,km,km,kg CH4,Mini km Cars (by market segment),0.00033,2018-01-01 00:00:00,2018-12-31 23:59:59
3264,Business travel- land,Cars (by market segment),Mini,Petrol,km,km,kg CO2,Mini km Cars (by market segment),0.14039,2018-01-01 00:00:00,2018-12-31 23:59:59
3265,Business travel- land,Cars (by market segment),Mini,Petrol,km,km,kg N2O,Mini km Cars (by market segment),0.00042,2018-01-01 00:00:00,2018-12-31 23:59:59
3266,Business travel- land,Cars (by market segment),Mini,Petrol,miles,miles,kg CO2e,Mini miles Cars (by market segment),0.22715,2018-01-01 00:00:00,2018-12-31 23:59:59
3267,Business travel- land,Cars (by market segment),Mini,Petrol,miles,miles,kg CH4,Mini miles Cars (by market segment),0.00054,2018-01-01 00:00:00,2018-12-31 23:59:59
3268,Business travel- land,Cars (by market segment),Mini,Petrol,miles,miles,kg CO2,Mini miles Cars (by market segment),0.22594,2018-01-01 00:00:00,2018-12-31 23:59:59
3269,Business travel- land,Cars (by market segment),Mini,Petrol,miles,miles,kg N2O,Mini miles Cars (by market segment),0.00067,2018-01-01 00:00:00,2018-12-31 23:59:59
3270,Business travel- land,Cars (by market segment),Mini,Unknown,km,km,kg CO2e,Mini km Cars (by market segment),0.14093,2018-01-01 00:00:00,2018-12-31 23:59:59
3271,Business travel- land,Cars (by market segment),Mini,Unknown,km,km,kg CH4,Mini km Cars (by market segment),0.00033,2018-01-01 00:00:00,2018-12-31 23:59:59
3272,Business travel- land,Cars (by market segment),Mini,Unknown,km,km,kg CO2,Mini km Cars (by market segment),0.14017,2018-01-01 00:00:00,2018-12-31 23:59:59
3273,Business travel- land,Cars (by market segment),Mini,Unknown,km,km,kg N2O,Mini km Cars (by market segment),0.00043,2018-01-01 00:00:00,2018-12-31 23:59:59
3274,Business travel- land,Cars (by market segment),Mini,Unknown,miles,miles,kg CO2e,Mini miles Cars (by market segment),0.22681,2018-01-01 00:00:00,2018-12-31 23:59:59
3275,Business travel- land,Cars (by market segment),Mini,Unknown,miles,miles,kg CH4,Mini miles Cars (by market segment),0.00053,2018-01-01 00:00:00,2018-12-31 23:59:59
3276,Business travel- land,Cars (by market segment),Mini,Unknown,miles,miles,kg CO2,Mini miles Cars (by market segment),0.22559,2018-01-01 00:00:00,2018-12-31 23:59:59
3277,Business travel- land,Cars (by market segment),Mini,Unknown,miles,miles,kg N2O,Mini miles Cars (by market segment),0.00069,2018-01-01 00:00:00,2018-12-31 23:59:59
3278,Business travel- land,Cars (by market segment),Mini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Mini miles Cars (by market segment),0,2018-01-01 00:00:00,2018-12-31 23:59:59
3279,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg CO2e,Mini km Cars (by market segment),0.05765,2018-01-01 00:00:00,2018-12-31 23:59:59
3280,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg CH4,Mini km Cars (by market segment),0.00014,2018-01-01 00:00:00,2018-12-31 23:59:59
3281,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg CO2,Mini km Cars (by market segment),0.0572,2018-01-01 00:00:00,2018-12-31 23:59:59
3282,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,km,km,kg N2O,Mini km Cars (by market segment),0.00031,2018-01-01 00:00:00,2018-12-31 23:59:59
3283,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg CO2e,Mini miles Cars (by market segment),0.09277,2018-01-01 00:00:00,2018-12-31 23:59:59
3284,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg CH4,Mini miles Cars (by market segment),0.00022,2018-01-01 00:00:00,2018-12-31 23:59:59
3285,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg CO2,Mini miles Cars (by market segment),0.09205,2018-01-01 00:00:00,2018-12-31 23:59:59
3286,Business travel- land,Cars (by market segment),Mini,Battery Electric Vehicle,miles,miles,kg N2O,Mini miles Cars (by market segment),0.0005,2018-01-01 00:00:00,2018-12-31 23:59:59
3287,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg CO2e,Supermini km Cars (by market segment),0.13725,2018-01-01 00:00:00,2018-12-31 23:59:59
3288,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg CH4,Supermini km Cars (by market segment),0.00001,2018-01-01 00:00:00,2018-12-31 23:59:59
3289,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg CO2,Supermini km Cars (by market segment),0.13539,2018-01-01 00:00:00,2018-12-31 23:59:59
3290,Business travel- land,Cars (by market segment),Supermini,Diesel,km,km,kg N2O,Supermini km Cars (by market segment),0.00185,2018-01-01 00:00:00,2018-12-31 23:59:59
3291,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.22089,2018-01-01 00:00:00,2018-12-31 23:59:59
3292,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00002,2018-01-01 00:00:00,2018-12-31 23:59:59
3293,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.21789,2018-01-01 00:00:00,2018-12-31 23:59:59
3294,Business travel- land,Cars (by market segment),Supermini,Diesel,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00298,2018-01-01 00:00:00,2018-12-31 23:59:59
3295,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg CO2e,Supermini km Cars (by market segment),0.15743,2018-01-01 00:00:00,2018-12-31 23:59:59
3296,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg CH4,Supermini km Cars (by market segment),0.00033,2018-01-01 00:00:00,2018-12-31 23:59:59
3297,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg CO2,Supermini km Cars (by market segment),0.15668,2018-01-01 00:00:00,2018-12-31 23:59:59
3298,Business travel- land,Cars (by market segment),Supermini,Petrol,km,km,kg N2O,Supermini km Cars (by market segment),0.00042,2018-01-01 00:00:00,2018-12-31 23:59:59
3299,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.25336,2018-01-01 00:00:00,2018-12-31 23:59:59
3300,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00054,2018-01-01 00:00:00,2018-12-31 23:59:59
3301,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.25215,2018-01-01 00:00:00,2018-12-31 23:59:59
3302,Business travel- land,Cars (by market segment),Supermini,Petrol,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00067,2018-01-01 00:00:00,2018-12-31 23:59:59
3303,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg CO2e,Supermini km Cars (by market segment),0.1544,2018-01-01 00:00:00,2018-12-31 23:59:59
3304,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg CH4,Supermini km Cars (by market segment),0.00029,2018-01-01 00:00:00,2018-12-31 23:59:59
3305,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg CO2,Supermini km Cars (by market segment),0.15348,2018-01-01 00:00:00,2018-12-31 23:59:59
3306,Business travel- land,Cars (by market segment),Supermini,Unknown,km,km,kg N2O,Supermini km Cars (by market segment),0.00063,2018-01-01 00:00:00,2018-12-31 23:59:59
3307,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.24849,2018-01-01 00:00:00,2018-12-31 23:59:59
3308,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00046,2018-01-01 00:00:00,2018-12-31 23:59:59
3309,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.24701,2018-01-01 00:00:00,2018-12-31 23:59:59
3310,Business travel- land,Cars (by market segment),Supermini,Unknown,miles,miles,kg N2O,Supermini miles Cars (by market segment),0.00102,2018-01-01 00:00:00,2018-12-31 23:59:59
3311,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CO2e,Supermini km Cars (by market segment),0.06995,2018-01-01 00:00:00,2018-12-31 23:59:59
3312,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CH4,Supermini km Cars (by market segment),0.00018,2018-01-01 00:00:00,2018-12-31 23:59:59
3313,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg CO2,Supermini km Cars (by market segment),0.06948,2018-01-01 00:00:00,2018-12-31 23:59:59
3314,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,km,km,kg N2O,Supermini km Cars (by market segment),0.00029,2018-01-01 00:00:00,2018-12-31 23:59:59
3315,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2e,Supermini miles Cars (by market segment),0.11258,2018-01-01 00:00:00,2018-12-31 23:59:59
3316,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CH4,Supermini miles Cars (by market segment),0.00029,2018-01-01 00:00:00,2018-12-31 23:59:59
3317,Business travel- land,Cars (by market segment),Supermini,Plug-in Hybrid Electric Vehicle,miles,miles,kg CO2,Supermini miles Cars (by market segment),0.11182,2018-01-01 00:00:00,2018-12-31 23:59:59
