id,Level 1,Level 2,Level 3,Column Text,UOM,GHG,GHG Conversion Factor 2017,valid_from,valid_to
3510,Business travel- land,Cars (by market segment),Sports,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00046,2017-01-01 00:00:00,2017-12-31 23:59:59
3511,Business travel- land,Cars (by market segment),Sports,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.22019,2017-01-01 00:00:00,2017-12-31 23:59:59
3512,Business travel- land,Cars (by market segment),Sports,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00058,2017-01-01 00:00:00,2017-12-31 23:59:59
3513,Business travel- land,Cars (by market segment),Sports,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.21887,2017-01-01 00:00:00,2017-12-31 23:59:59
3514,Business travel- land,Cars (by market segment),Sports,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00074,2017-01-01 00:00:00,2017-12-31 23:59:59
3515,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,km,kg CO2e,0.12432,2017-01-01 00:00:00,2017-12-31 23:59:59
3516,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,km,kg CH4,0.00022,2017-01-01 00:00:00,2017-12-31 23:59:59
3517,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,km,kg CO2,0.12336,2017-01-01 00:00:00,2017-12-31 23:59:59
3518,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,km,kg N2O,0.00074,2017-01-01 00:00:00,2017-12-31 23:59:59
3519,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,miles,kg CO2e,0.20007,2017-01-01 00:00:00,2017-12-31 23:59:59
3520,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,miles,kg CH4,0.00035,2017-01-01 00:00:00,2017-12-31 23:59:59
3521,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,miles,kg CO2,0.19853,2017-01-01 00:00:00,2017-12-31 23:59:59
3522,Business travel- land,Cars (by market segment),Sports,Battery Electric Vehicle,miles,kg N2O,0.00119,2017-01-01 00:00:00,2017-12-31 23:59:59
3523,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,km,kg CO2e,0.21965,2017-01-01 00:00:00,2017-12-31 23:59:59
3524,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,km,kg CH4,0.00001,2017-01-01 00:00:00,2017-12-31 23:59:59
3525,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,km,kg CO2,0.21778,2017-01-01 00:00:00,2017-12-31 23:59:59
3526,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,km,kg N2O,0.00186,2017-01-01 00:00:00,2017-12-31 23:59:59
3527,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,miles,kg CO2e,0.3535,2017-01-01 00:00:00,2017-12-31 23:59:59
3528,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,miles,kg CH4,0.00002,2017-01-01 00:00:00,2017-12-31 23:59:59
3529,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,miles,kg CO2,0.35048,2017-01-01 00:00:00,2017-12-31 23:59:59
3530,Business travel- land,Cars (by market segment),Dual purpose 4X4,Diesel,miles,kg N2O,0.003,2017-01-01 00:00:00,2017-12-31 23:59:59
3531,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,km,kg CO2e,0.25199,2017-01-01 00:00:00,2017-12-31 23:59:59
3532,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,km,kg CH4,0.00036,2017-01-01 00:00:00,2017-12-31 23:59:59
3533,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,km,kg CO2,0.25116,2017-01-01 00:00:00,2017-12-31 23:59:59
3534,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,km,kg N2O,0.00047,2017-01-01 00:00:00,2017-12-31 23:59:59
3535,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,miles,kg CO2e,0.40552,2017-01-01 00:00:00,2017-12-31 23:59:59
3536,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,miles,kg CH4,0.00057,2017-01-01 00:00:00,2017-12-31 23:59:59
3537,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,miles,kg CO2,0.4042,2017-01-01 00:00:00,2017-12-31 23:59:59
3538,Business travel- land,Cars (by market segment),Dual purpose 4X4,Petrol,miles,kg N2O,0.00075,2017-01-01 00:00:00,2017-12-31 23:59:59
3539,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,km,kg CO2e,0.22586,2017-01-01 00:00:00,2017-12-31 23:59:59
3540,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,km,kg CH4,0.00008,2017-01-01 00:00:00,2017-12-31 23:59:59
3541,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,km,kg CO2,0.22418,2017-01-01 00:00:00,2017-12-31 23:59:59
3542,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,km,kg N2O,0.0016,2017-01-01 00:00:00,2017-12-31 23:59:59
3543,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,miles,kg CO2e,0.36348,2017-01-01 00:00:00,2017-12-31 23:59:59
3544,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,miles,kg CH4,0.00013,2017-01-01 00:00:00,2017-12-31 23:59:59
3545,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,miles,kg CO2,0.36078,2017-01-01 00:00:00,2017-12-31 23:59:59
3546,Business travel- land,Cars (by market segment),Dual purpose 4X4,Unknown,miles,kg N2O,0.00257,2017-01-01 00:00:00,2017-12-31 23:59:59
3547,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.1386,2017-01-01 00:00:00,2017-12-31 23:59:59
3548,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00035,2017-01-01 00:00:00,2017-12-31 23:59:59
3549,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.13774,2017-01-01 00:00:00,2017-12-31 23:59:59
3550,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00051,2017-01-01 00:00:00,2017-12-31 23:59:59
3551,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.22306,2017-01-01 00:00:00,2017-12-31 23:59:59
3552,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00056,2017-01-01 00:00:00,2017-12-31 23:59:59
3553,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.22167,2017-01-01 00:00:00,2017-12-31 23:59:59
3554,Business travel- land,Cars (by market segment),Dual purpose 4X4,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00082,2017-01-01 00:00:00,2017-12-31 23:59:59
3555,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,km,kg CO2e,0.11144,2017-01-01 00:00:00,2017-12-31 23:59:59
3556,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,km,kg CH4,0.0002,2017-01-01 00:00:00,2017-12-31 23:59:59
3557,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,km,kg CO2,0.11058,2017-01-01 00:00:00,2017-12-31 23:59:59
3558,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,km,kg N2O,0.00066,2017-01-01 00:00:00,2017-12-31 23:59:59
3559,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,miles,kg CO2e,0.17935,2017-01-01 00:00:00,2017-12-31 23:59:59
3560,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,miles,kg CH4,0.00032,2017-01-01 00:00:00,2017-12-31 23:59:59
3561,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,miles,kg CO2,0.17796,2017-01-01 00:00:00,2017-12-31 23:59:59
3562,Business travel- land,Cars (by market segment),Dual purpose 4X4,Battery Electric Vehicle,miles,kg N2O,0.00106,2017-01-01 00:00:00,2017-12-31 23:59:59
3563,Business travel- land,Cars (by market segment),MPV,Diesel,km,kg CO2e,0.18545,2017-01-01 00:00:00,2017-12-31 23:59:59
3564,Business travel- land,Cars (by market segment),MPV,Diesel,km,kg CH4,0.00001,2017-01-01 00:00:00,2017-12-31 23:59:59
3565,Business travel- land,Cars (by market segment),MPV,Diesel,km,kg CO2,0.18358,2017-01-01 00:00:00,2017-12-31 23:59:59
3566,Business travel- land,Cars (by market segment),MPV,Diesel,km,kg N2O,0.00186,2017-01-01 00:00:00,2017-12-31 23:59:59
3567,Business travel- land,Cars (by market segment),MPV,Diesel,miles,kg CO2e,0.29846,2017-01-01 00:00:00,2017-12-31 23:59:59
3568,Business travel- land,Cars (by market segment),MPV,Diesel,miles,kg CH4,0.00002,2017-01-01 00:00:00,2017-12-31 23:59:59
3569,Business travel- land,Cars (by market segment),MPV,Diesel,miles,kg CO2,0.29544,2017-01-01 00:00:00,2017-12-31 23:59:59
3570,Business travel- land,Cars (by market segment),MPV,Diesel,miles,kg N2O,0.003,2017-01-01 00:00:00,2017-12-31 23:59:59
3571,Business travel- land,Cars (by market segment),MPV,Petrol,km,kg CO2e,0.20219,2017-01-01 00:00:00,2017-12-31 23:59:59
3572,Business travel- land,Cars (by market segment),MPV,Petrol,km,kg CH4,0.00036,2017-01-01 00:00:00,2017-12-31 23:59:59
3573,Business travel- land,Cars (by market segment),MPV,Petrol,km,kg CO2,0.20136,2017-01-01 00:00:00,2017-12-31 23:59:59
3574,Business travel- land,Cars (by market segment),MPV,Petrol,km,kg N2O,0.00047,2017-01-01 00:00:00,2017-12-31 23:59:59
3575,Business travel- land,Cars (by market segment),MPV,Petrol,miles,kg CO2e,0.32538,2017-01-01 00:00:00,2017-12-31 23:59:59
3576,Business travel- land,Cars (by market segment),MPV,Petrol,miles,kg CH4,0.00057,2017-01-01 00:00:00,2017-12-31 23:59:59
3577,Business travel- land,Cars (by market segment),MPV,Petrol,miles,kg CO2,0.32406,2017-01-01 00:00:00,2017-12-31 23:59:59
3578,Business travel- land,Cars (by market segment),MPV,Petrol,miles,kg N2O,0.00075,2017-01-01 00:00:00,2017-12-31 23:59:59
3579,Business travel- land,Cars (by market segment),MPV,Unknown,km,kg CO2e,0.19078,2017-01-01 00:00:00,2017-12-31 23:59:59
3580,Business travel- land,Cars (by market segment),MPV,Unknown,km,kg CH4,0.00012,2017-01-01 00:00:00,2017-12-31 23:59:59
3581,Business travel- land,Cars (by market segment),MPV,Unknown,km,kg CO2,0.18924,2017-01-01 00:00:00,2017-12-31 23:59:59
3582,Business travel- land,Cars (by market segment),MPV,Unknown,km,kg N2O,0.00142,2017-01-01 00:00:00,2017-12-31 23:59:59
3583,Business travel- land,Cars (by market segment),MPV,Unknown,miles,kg CO2e,0.30703,2017-01-01 00:00:00,2017-12-31 23:59:59
3584,Business travel- land,Cars (by market segment),MPV,Unknown,miles,kg CH4,0.0002,2017-01-01 00:00:00,2017-12-31 23:59:59
3585,Business travel- land,Cars (by market segment),MPV,Unknown,miles,kg CO2,0.30455,2017-01-01 00:00:00,2017-12-31 23:59:59
3586,Business travel- land,Cars (by market segment),MPV,Unknown,miles,kg N2O,0.00228,2017-01-01 00:00:00,2017-12-31 23:59:59
3587,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,km,kg CO2e,0.08881,2017-01-01 00:00:00,2017-12-31 23:59:59
3588,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,km,kg CH4,0.00016,2017-01-01 00:00:00,2017-12-31 23:59:59
3589,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,km,kg CO2,0.08812,2017-01-01 00:00:00,2017-12-31 23:59:59
3590,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,km,kg N2O,0.00053,2017-01-01 00:00:00,2017-12-31 23:59:59
3591,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,miles,kg CO2e,0.14293,2017-01-01 00:00:00,2017-12-31 23:59:59
3592,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,miles,kg CH4,0.00026,2017-01-01 00:00:00,2017-12-31 23:59:59
3593,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,miles,kg CO2,0.14182,2017-01-01 00:00:00,2017-12-31 23:59:59
3594,Business travel- land,Cars (by market segment),MPV,Battery Electric Vehicle,miles,kg N2O,0.00085,2017-01-01 00:00:00,2017-12-31 23:59:59
3595,Business travel- land,Cars (by size),Small car,Diesel,km,kg CO2e,0.14545,2017-01-01 00:00:00,2017-12-31 23:59:59
3596,Business travel- land,Cars (by size),Small car,Diesel,km,kg CH4,0.00001,2017-01-01 00:00:00,2017-12-31 23:59:59
3597,Business travel- land,Cars (by size),Small car,Diesel,km,kg CO2,0.14358,2017-01-01 00:00:00,2017-12-31 23:59:59
3598,Business travel- land,Cars (by size),Small car,Diesel,km,kg N2O,0.00186,2017-01-01 00:00:00,2017-12-31 23:59:59
3599,Business travel- land,Cars (by size),Small car,Diesel,miles,kg CO2e,0.23409,2017-01-01 00:00:00,2017-12-31 23:59:59
3600,Business travel- land,Cars (by size),Small car,Diesel,miles,kg CH4,0.00002,2017-01-01 00:00:00,2017-12-31 23:59:59
3601,Business travel- land,Cars (by size),Small car,Diesel,miles,kg CO2,0.23107,2017-01-01 00:00:00,2017-12-31 23:59:59
3602,Business travel- land,Cars (by size),Small car,Diesel,miles,kg N2O,0.003,2017-01-01 00:00:00,2017-12-31 23:59:59
3603,Business travel- land,Cars (by size),Small car,Petrol,km,kg CO2e,0.15649,2017-01-01 00:00:00,2017-12-31 23:59:59
3604,Business travel- land,Cars (by size),Small car,Petrol,km,kg CH4,0.00036,2017-01-01 00:00:00,2017-12-31 23:59:59
3605,Business travel- land,Cars (by size),Small car,Petrol,km,kg CO2,0.15566,2017-01-01 00:00:00,2017-12-31 23:59:59
3606,Business travel- land,Cars (by size),Small car,Petrol,km,kg N2O,0.00047,2017-01-01 00:00:00,2017-12-31 23:59:59
3607,Business travel- land,Cars (by size),Small car,Petrol,miles,kg CO2e,0.25184,2017-01-01 00:00:00,2017-12-31 23:59:59
3608,Business travel- land,Cars (by size),Small car,Petrol,miles,kg CH4,0.00057,2017-01-01 00:00:00,2017-12-31 23:59:59
3609,Business travel- land,Cars (by size),Small car,Petrol,miles,kg CO2,0.25052,2017-01-01 00:00:00,2017-12-31 23:59:59
3610,Business travel- land,Cars (by size),Small car,Petrol,miles,kg N2O,0.00075,2017-01-01 00:00:00,2017-12-31 23:59:59
3611,Business travel- land,Cars (by size),Small car,Hybrid,km,kg CO2e,0.10973,2017-01-01 00:00:00,2017-12-31 23:59:59
3612,Business travel- land,Cars (by size),Small car,Hybrid,km,kg CH4,0.00024,2017-01-01 00:00:00,2017-12-31 23:59:59
3613,Business travel- land,Cars (by size),Small car,Hybrid,km,kg CO2,0.10855,2017-01-01 00:00:00,2017-12-31 23:59:59
3614,Business travel- land,Cars (by size),Small car,Hybrid,km,kg N2O,0.00094,2017-01-01 00:00:00,2017-12-31 23:59:59
3615,Business travel- land,Cars (by size),Small car,Hybrid,miles,kg CO2e,0.17661,2017-01-01 00:00:00,2017-12-31 23:59:59
3616,Business travel- land,Cars (by size),Small car,Hybrid,miles,kg CH4,0.00039,2017-01-01 00:00:00,2017-12-31 23:59:59
3617,Business travel- land,Cars (by size),Small car,Hybrid,miles,kg CO2,0.1747,2017-01-01 00:00:00,2017-12-31 23:59:59
3618,Business travel- land,Cars (by size),Small car,Hybrid,miles,kg N2O,0.00152,2017-01-01 00:00:00,2017-12-31 23:59:59
3619,Business travel- land,Cars (by size),Small car,Unknown,km,kg CO2e,0.15274,2017-01-01 00:00:00,2017-12-31 23:59:59
3620,Business travel- land,Cars (by size),Small car,Unknown,km,kg CH4,0.00024,2017-01-01 00:00:00,2017-12-31 23:59:59
3621,Business travel- land,Cars (by size),Small car,Unknown,km,kg CO2,0.15156,2017-01-01 00:00:00,2017-12-31 23:59:59
3622,Business travel- land,Cars (by size),Small car,Unknown,km,kg N2O,0.00094,2017-01-01 00:00:00,2017-12-31 23:59:59
3623,Business travel- land,Cars (by size),Small car,Unknown,miles,kg CO2e,0.24582,2017-01-01 00:00:00,2017-12-31 23:59:59
3624,Business travel- land,Cars (by size),Small car,Unknown,miles,kg CH4,0.00039,2017-01-01 00:00:00,2017-12-31 23:59:59
3625,Business travel- land,Cars (by size),Small car,Unknown,miles,kg CO2,0.24391,2017-01-01 00:00:00,2017-12-31 23:59:59
3626,Business travel- land,Cars (by size),Small car,Unknown,miles,kg N2O,0.00152,2017-01-01 00:00:00,2017-12-31 23:59:59
3627,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.0822,2017-01-01 00:00:00,2017-12-31 23:59:59
3628,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
3629,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.08163,2017-01-01 00:00:00,2017-12-31 23:59:59
3630,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00039,2017-01-01 00:00:00,2017-12-31 23:59:59
3631,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.13229,2017-01-01 00:00:00,2017-12-31 23:59:59
3632,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00029,2017-01-01 00:00:00,2017-12-31 23:59:59
3633,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.13137,2017-01-01 00:00:00,2017-12-31 23:59:59
3634,Business travel- land,Cars (by size),Small car,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00063,2017-01-01 00:00:00,2017-12-31 23:59:59
3635,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,km,kg CO2e,0.07114,2017-01-01 00:00:00,2017-12-31 23:59:59
3636,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,km,kg CH4,0.00013,2017-01-01 00:00:00,2017-12-31 23:59:59
3637,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,km,kg CO2,0.07059,2017-01-01 00:00:00,2017-12-31 23:59:59
3638,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,km,kg N2O,0.00042,2017-01-01 00:00:00,2017-12-31 23:59:59
3639,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,miles,kg CO2e,0.11449,2017-01-01 00:00:00,2017-12-31 23:59:59
3640,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,miles,kg CH4,0.00021,2017-01-01 00:00:00,2017-12-31 23:59:59
3641,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,miles,kg CO2,0.1136,2017-01-01 00:00:00,2017-12-31 23:59:59
3642,Business travel- land,Cars (by size),Small car,Battery Electric Vehicle,miles,kg N2O,0.00068,2017-01-01 00:00:00,2017-12-31 23:59:59
3643,Business travel- land,Cars (by size),Medium car,Diesel,km,kg CO2e,0.1738,2017-01-01 00:00:00,2017-12-31 23:59:59
3644,Business travel- land,Cars (by size),Medium car,Diesel,km,kg CH4,0.00001,2017-01-01 00:00:00,2017-12-31 23:59:59
3645,Business travel- land,Cars (by size),Medium car,Diesel,km,kg CO2,0.17193,2017-01-01 00:00:00,2017-12-31 23:59:59
3646,Business travel- land,Cars (by size),Medium car,Diesel,km,kg N2O,0.00186,2017-01-01 00:00:00,2017-12-31 23:59:59
3647,Business travel- land,Cars (by size),Medium car,Diesel,miles,kg CO2e,0.27972,2017-01-01 00:00:00,2017-12-31 23:59:59
3648,Business travel- land,Cars (by size),Medium car,Diesel,miles,kg CH4,0.00002,2017-01-01 00:00:00,2017-12-31 23:59:59
3649,Business travel- land,Cars (by size),Medium car,Diesel,miles,kg CO2,0.2767,2017-01-01 00:00:00,2017-12-31 23:59:59
3650,Business travel- land,Cars (by size),Medium car,Diesel,miles,kg N2O,0.003,2017-01-01 00:00:00,2017-12-31 23:59:59
3651,Business travel- land,Cars (by size),Medium car,Petrol,km,kg CO2e,0.1949,2017-01-01 00:00:00,2017-12-31 23:59:59
3652,Business travel- land,Cars (by size),Medium car,Petrol,km,kg CH4,0.00036,2017-01-01 00:00:00,2017-12-31 23:59:59
3653,Business travel- land,Cars (by size),Medium car,Petrol,km,kg CO2,0.19407,2017-01-01 00:00:00,2017-12-31 23:59:59
3654,Business travel- land,Cars (by size),Medium car,Petrol,km,kg N2O,0.00047,2017-01-01 00:00:00,2017-12-31 23:59:59
3655,Business travel- land,Cars (by size),Medium car,Petrol,miles,kg CO2e,0.31365,2017-01-01 00:00:00,2017-12-31 23:59:59
3656,Business travel- land,Cars (by size),Medium car,Petrol,miles,kg CH4,0.00057,2017-01-01 00:00:00,2017-12-31 23:59:59
3657,Business travel- land,Cars (by size),Medium car,Petrol,miles,kg CO2,0.31233,2017-01-01 00:00:00,2017-12-31 23:59:59
3658,Business travel- land,Cars (by size),Medium car,Petrol,miles,kg N2O,0.00075,2017-01-01 00:00:00,2017-12-31 23:59:59
3659,Business travel- land,Cars (by size),Medium car,Hybrid,km,kg CO2e,0.11243,2017-01-01 00:00:00,2017-12-31 23:59:59
3660,Business travel- land,Cars (by size),Medium car,Hybrid,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
3661,Business travel- land,Cars (by size),Medium car,Hybrid,km,kg CO2,0.11109,2017-01-01 00:00:00,2017-12-31 23:59:59
3662,Business travel- land,Cars (by size),Medium car,Hybrid,km,kg N2O,0.00116,2017-01-01 00:00:00,2017-12-31 23:59:59
3663,Business travel- land,Cars (by size),Medium car,Hybrid,miles,kg CO2e,0.18095,2017-01-01 00:00:00,2017-12-31 23:59:59
3664,Business travel- land,Cars (by size),Medium car,Hybrid,miles,kg CH4,0.0003,2017-01-01 00:00:00,2017-12-31 23:59:59
3665,Business travel- land,Cars (by size),Medium car,Hybrid,miles,kg CO2,0.17878,2017-01-01 00:00:00,2017-12-31 23:59:59
3666,Business travel- land,Cars (by size),Medium car,Hybrid,miles,kg N2O,0.00187,2017-01-01 00:00:00,2017-12-31 23:59:59
3667,Business travel- land,Cars (by size),Medium car,CNG,km,kg CO2e,0.16444,2017-01-01 00:00:00,2017-12-31 23:59:59
3668,Business travel- land,Cars (by size),Medium car,CNG,km,kg CH4,0.00178,2017-01-01 00:00:00,2017-12-31 23:59:59
3669,Business travel- land,Cars (by size),Medium car,CNG,km,kg CO2,0.1621,2017-01-01 00:00:00,2017-12-31 23:59:59
3670,Business travel- land,Cars (by size),Medium car,CNG,km,kg N2O,0.00056,2017-01-01 00:00:00,2017-12-31 23:59:59
3671,Business travel- land,Cars (by size),Medium car,CNG,miles,kg CO2e,0.26464,2017-01-01 00:00:00,2017-12-31 23:59:59
3672,Business travel- land,Cars (by size),Medium car,CNG,miles,kg CH4,0.00287,2017-01-01 00:00:00,2017-12-31 23:59:59
3673,Business travel- land,Cars (by size),Medium car,CNG,miles,kg CO2,0.26087,2017-01-01 00:00:00,2017-12-31 23:59:59
3674,Business travel- land,Cars (by size),Medium car,CNG,miles,kg N2O,0.0009,2017-01-01 00:00:00,2017-12-31 23:59:59
3675,Business travel- land,Cars (by size),Medium car,LPG,km,kg CO2e,0.18319,2017-01-01 00:00:00,2017-12-31 23:59:59
3676,Business travel- land,Cars (by size),Medium car,LPG,km,kg CH4,0.00008,2017-01-01 00:00:00,2017-12-31 23:59:59
3677,Business travel- land,Cars (by size),Medium car,LPG,km,kg CO2,0.18255,2017-01-01 00:00:00,2017-12-31 23:59:59
3678,Business travel- land,Cars (by size),Medium car,LPG,km,kg N2O,0.00056,2017-01-01 00:00:00,2017-12-31 23:59:59
3679,Business travel- land,Cars (by size),Medium car,LPG,miles,kg CO2e,0.2948,2017-01-01 00:00:00,2017-12-31 23:59:59
3680,Business travel- land,Cars (by size),Medium car,LPG,miles,kg CH4,0.00012,2017-01-01 00:00:00,2017-12-31 23:59:59
3681,Business travel- land,Cars (by size),Medium car,LPG,miles,kg CO2,0.29378,2017-01-01 00:00:00,2017-12-31 23:59:59
3682,Business travel- land,Cars (by size),Medium car,LPG,miles,kg N2O,0.0009,2017-01-01 00:00:00,2017-12-31 23:59:59
3683,Business travel- land,Cars (by size),Medium car,Unknown,km,kg CO2e,0.18436,2017-01-01 00:00:00,2017-12-31 23:59:59
3684,Business travel- land,Cars (by size),Medium car,Unknown,km,kg CH4,0.00018,2017-01-01 00:00:00,2017-12-31 23:59:59
3685,Business travel- land,Cars (by size),Medium car,Unknown,km,kg CO2,0.18302,2017-01-01 00:00:00,2017-12-31 23:59:59
3686,Business travel- land,Cars (by size),Medium car,Unknown,km,kg N2O,0.00116,2017-01-01 00:00:00,2017-12-31 23:59:59
3687,Business travel- land,Cars (by size),Medium car,Unknown,miles,kg CO2e,0.29672,2017-01-01 00:00:00,2017-12-31 23:59:59
3688,Business travel- land,Cars (by size),Medium car,Unknown,miles,kg CH4,0.0003,2017-01-01 00:00:00,2017-12-31 23:59:59
3689,Business travel- land,Cars (by size),Medium car,Unknown,miles,kg CO2,0.29455,2017-01-01 00:00:00,2017-12-31 23:59:59
3690,Business travel- land,Cars (by size),Medium car,Unknown,miles,kg N2O,0.00187,2017-01-01 00:00:00,2017-12-31 23:59:59
3691,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,kg CO2e,0.11432,2017-01-01 00:00:00,2017-12-31 23:59:59
3692,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,kg CH4,0.00028,2017-01-01 00:00:00,2017-12-31 23:59:59
3693,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,kg CO2,0.11362,2017-01-01 00:00:00,2017-12-31 23:59:59
3694,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,km,kg N2O,0.00042,2017-01-01 00:00:00,2017-12-31 23:59:59
3695,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,kg CO2e,0.18398,2017-01-01 00:00:00,2017-12-31 23:59:59
3696,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,kg CH4,0.00045,2017-01-01 00:00:00,2017-12-31 23:59:59
3697,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,kg CO2,0.18285,2017-01-01 00:00:00,2017-12-31 23:59:59
3698,Business travel- land,Cars (by size),Medium car,Plug-in Hybrid Electric Vehicle,miles,kg N2O,0.00068,2017-01-01 00:00:00,2017-12-31 23:59:59
3699,Business travel- land,Cars (by size),Medium car,Battery Electric Vehicle,km,kg CO2e,0.07965,2017-01-01 00:00:00,2017-12-31 23:59:59
3700,Business travel- land,Cars (by size),Medium car,Battery Electric Vehicle,km,kg CH4,0.00014,2017-01-01 00:00:00,2017-12-31 23:59:59
3701,Business travel- land,Cars (by size),Medium car,Battery Electric Vehicle,km,kg CO2,0.07904,2017-01-01 00:00:00,2017-12-31 23:59:59
3702,Business travel- land,Cars (by size),Medium car,Battery Electric Vehicle,km,kg N2O,0.00047,2017-01-01 00:00:00,2017-12-31 23:59:59
3703,Business travel- land,Cars (by size),Medium car,Battery Electric Vehicle,miles,kg CO2e,0.12818,2017-01-01 00:00:00,2017-12-31 23:59:59
