id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2018,valid_from,valid_to
2018_180,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Aviation Gasoline,8.31,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_181,Fuels,,Petroleum Products,gallon,gallon,g CH4,Aviation Gasoline,0.36,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_182,Fuels,,Petroleum Products,gallon,gallon,g N2O,Aviation Gasoline,0.07,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_183,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butane,0.103,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_184,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butane,64.77,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_185,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butane,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_186,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butane,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_187,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butane,6.67,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_188,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butane,0.31,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_189,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butane,0.06,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_190,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butylene,0.105,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_191,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butylene,68.72,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_192,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butylene,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_193,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butylene,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_194,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butylene,7.22,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_195,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butylene,0.32,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_196,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butylene,0.06,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_197,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Crude Oil,0.138,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_198,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Crude Oil,74.54,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_199,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Crude Oil,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_200,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Crude Oil,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_201,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Crude Oil,10.29,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_202,Fuels,,Petroleum Products,gallon,gallon,g CH4,Crude Oil,0.41,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_203,Fuels,,Petroleum Products,gallon,gallon,g N2O,Crude Oil,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_204,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 1,0.139,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_205,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 1,73.25,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_206,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 1,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_207,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 1,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_208,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 1,10.18,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_209,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 1,0.42,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_210,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 1,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_211,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 2,0.138,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_212,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 2,73.96,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_213,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 2,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_214,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 2,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_215,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 2,10.21,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_216,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 2,0.41,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_217,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 2,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_218,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 4,0.146,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_219,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 4,75.04,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_220,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 4,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_221,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 4,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_222,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 4,10.96,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_223,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 4,0.44,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_224,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 4,0.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_225,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethane,0.068,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_226,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethane,59.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_227,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethane,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_228,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethane,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_229,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethane,4.05,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_230,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethane,0.2,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_231,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethane,0.04,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_232,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethylene,0.058,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_233,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethylene,65.96,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_234,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethylene,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_235,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethylene,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_236,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethylene,3.83,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_237,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethylene,0.17,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_238,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethylene,0.03,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_239,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Heavy Gas Oils,0.148,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_240,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Heavy Gas Oils,74.92,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_241,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Heavy Gas Oils,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_242,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Heavy Gas Oils,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_243,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Heavy Gas Oils,11.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_244,Fuels,,Petroleum Products,gallon,gallon,g CH4,Heavy Gas Oils,0.44,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_245,Fuels,,Petroleum Products,gallon,gallon,g N2O,Heavy Gas Oils,0.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_246,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutane,0.099,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_247,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutane,64.94,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_248,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutane,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_249,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutane,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_250,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutane,6.43,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_251,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutane,0.3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_252,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutane,0.06,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_253,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutylene,0.103,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_254,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutylene,68.86,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_255,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutylene,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_256,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutylene,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_257,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutylene,7.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_258,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutylene,0.31,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_259,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutylene,0.06,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_260,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene,0.135,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_261,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene,75.2,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_262,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_263,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_264,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene,10.15,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_265,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene,0.41,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_266,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_267,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene-Type Jet Fuel,0.135,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_268,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene-Type Jet Fuel,72.22,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_269,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene-Type Jet Fuel,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_270,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene-Type Jet Fuel,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_271,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene-Type Jet Fuel,9.75,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_272,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene-Type Jet Fuel,0.41,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_273,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene-Type Jet Fuel,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_274,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Liquefied Petroleum Gases (LPG),0.092,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_275,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Liquefied Petroleum Gases (LPG),61.71,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_276,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Liquefied Petroleum Gases (LPG),3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_277,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Liquefied Petroleum Gases (LPG),0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_278,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Liquefied Petroleum Gases (LPG),5.68,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_279,Fuels,,Petroleum Products,gallon,gallon,g CH4,Liquefied Petroleum Gases (LPG),0.28,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_280,Fuels,,Petroleum Products,gallon,gallon,g N2O,Liquefied Petroleum Gases (LPG),0.06,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_281,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Lubricants,0.144,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_282,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Lubricants,74.27,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_283,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Lubricants,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_284,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Lubricants,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_285,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Lubricants,10.69,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_286,Fuels,,Petroleum Products,gallon,gallon,g CH4,Lubricants,0.43,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_287,Fuels,,Petroleum Products,gallon,gallon,g N2O,Lubricants,0.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_288,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Motor Gasoline,0.125,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_289,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Motor Gasoline,70.22,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_290,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Motor Gasoline,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_291,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Motor Gasoline,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_292,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Motor Gasoline,8.78,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_293,Fuels,,Petroleum Products,gallon,gallon,g CH4,Motor Gasoline,0.38,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_294,Fuels,,Petroleum Products,gallon,gallon,g N2O,Motor Gasoline,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_295,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Naphtha (<401 deg F),0.125,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_296,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Naphtha (<401 deg F),68.02,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_297,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Naphtha (<401 deg F),3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_298,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Naphtha (<401 deg F),0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_299,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Naphtha (<401 deg F),8.5,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_300,Fuels,,Petroleum Products,gallon,gallon,g CH4,Naphtha (<401 deg F),0.38,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_301,Fuels,,Petroleum Products,gallon,gallon,g N2O,Naphtha (<401 deg F),0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_302,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Natural Gasoline,0.11,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_303,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Natural Gasoline,66.88,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_304,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Natural Gasoline,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_305,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Natural Gasoline,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_306,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Natural Gasoline,7.36,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_307,Fuels,,Petroleum Products,gallon,gallon,g CH4,Natural Gasoline,0.33,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_308,Fuels,,Petroleum Products,gallon,gallon,g N2O,Natural Gasoline,0.07,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_309,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Other Oil (>401 deg F),0.139,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_310,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Other Oil (>401 deg F),76.22,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_311,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Other Oil (>401 deg F),3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_312,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Other Oil (>401 deg F),0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_313,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Other Oil (>401 deg F),10.59,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_314,Fuels,,Petroleum Products,gallon,gallon,g CH4,Other Oil (>401 deg F),0.42,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_315,Fuels,,Petroleum Products,gallon,gallon,g N2O,Other Oil (>401 deg F),0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_316,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Pentanes Plus,0.11,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_317,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Pentanes Plus,70.02,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_318,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Pentanes Plus,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_319,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Pentanes Plus,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_320,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Pentanes Plus,7.7,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_321,Fuels,,Petroleum Products,gallon,gallon,g CH4,Pentanes Plus,0.33,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_322,Fuels,,Petroleum Products,gallon,gallon,g N2O,Pentanes Plus,0.07,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_323,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petrochemical Feedstocks,0.125,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_324,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petrochemical Feedstocks,71.02,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_325,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petrochemical Feedstocks,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_326,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petrochemical Feedstocks,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_327,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petrochemical Feedstocks,8.88,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_328,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petrochemical Feedstocks,0.38,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_329,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petrochemical Feedstocks,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_330,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petroleum Coke,0.143,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_331,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petroleum Coke,102.41,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_332,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petroleum Coke,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_333,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petroleum Coke,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_334,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petroleum Coke,14.64,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_335,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petroleum Coke,0.43,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_336,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petroleum Coke,0.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_337,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propane,0.091,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_338,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propane,62.87,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_339,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propane,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_340,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propane,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_341,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propane,5.72,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_342,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propane,0.27,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_343,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propane,0.05,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_344,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propylene,0.091,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_345,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propylene,67.77,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_346,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propylene,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_347,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propylene,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_348,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propylene,6.17,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_349,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propylene,0.27,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_350,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propylene,0.05,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_351,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 5,0.14,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_352,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 5,72.93,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_353,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 5,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_354,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 5,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_355,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 5,10.21,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_356,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 5,0.42,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_357,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 5,0.08,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_358,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 6,0.15,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_359,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 6,75.1,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_360,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 6,3,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_361,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 6,0.6,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_362,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 6,11.27,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_363,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 6,0.45,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_364,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 6,0.09,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_365,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Special Naphtha,0.125,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_366,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Special Naphtha,72.34,2018-01-01 00:00:00,2018-12-31 23:59:59
2018_367,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Special Naphtha,3,2018-01-01 00:00:00,2018-12-31 23:59:59
