id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2014,valid_from,valid_to
2014_363,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 6,0.45,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_364,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 6,0.09,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_365,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Special Naphtha,0.125,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_366,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Special Naphtha,72.34,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_367,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Special Naphtha,3,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_368,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Special Naphtha,0.6,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_369,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Special Naphtha,9.04,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_370,Fuels,,Petroleum Products,gallon,gallon,g CH4,Special Naphtha,0.38,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_371,Fuels,,Petroleum Products,gallon,gallon,g N2O,Special Naphtha,0.08,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_372,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Still Gas,0.143,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_373,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Still Gas,66.72,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_374,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Still Gas,3,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_375,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Still Gas,0.6,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_376,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Still Gas,9.54,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_377,Fuels,,Petroleum Products,gallon,gallon,g CH4,Still Gas,0.43,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_378,Fuels,,Petroleum Products,gallon,gallon,g N2O,Still Gas,0.09,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_379,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Unfinished Oils,0.139,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_380,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Unfinished Oils,74.54,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_381,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Unfinished Oils,3,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_382,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Unfinished Oils,0.6,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_383,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Unfinished Oils,10.36,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_384,Fuels,,Petroleum Products,gallon,gallon,g CH4,Unfinished Oils,0.42,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_385,Fuels,,Petroleum Products,gallon,gallon,g N2O,Unfinished Oils,0.08,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_386,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Used Oil,0.138,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_387,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Used Oil,74,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_388,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Used Oil,3,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_389,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Used Oil,0.6,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_390,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Used Oil,10.21,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_391,Fuels,,Petroleum Products,gallon,gallon,g CH4,Used Oil,0.41,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_392,Fuels,,Petroleum Products,gallon,gallon,g N2O,Used Oil,0.08,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_393,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Biodiesel (100%),0.128,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_394,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Biodiesel (100%),73.84,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_395,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Biodiesel (100%),1.1,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_396,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Biodiesel (100%),0.11,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_397,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Biodiesel (100%),9.45,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_398,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Biodiesel (100%),0.14,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_399,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Biodiesel (100%),0.01,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_400,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Ethanol (100%),0.084,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_401,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Ethanol (100%),68.44,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_402,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Ethanol (100%),1.1,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_403,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Ethanol (100%),0.11,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_404,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Ethanol (100%),5.75,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_405,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Ethanol (100%),0.09,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_406,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Ethanol (100%),0.01,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_407,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Rendered Animal Fat,0.125,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_408,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Rendered Animal Fat,71.06,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_409,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Rendered Animal Fat,1.1,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_410,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Rendered Animal Fat,0.11,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_411,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Rendered Animal Fat,8.88,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_412,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Rendered Animal Fat,0.14,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_413,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Rendered Animal Fat,0.01,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_414,Fuels,Liquid,Biomass Fuels,gallon,gallon,mmbtu,Vegetable Oil,0.12,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_415,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,kg CO2,Vegetable Oil,81.55,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_416,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g CH4,Vegetable Oil,1.1,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_417,Fuels,Liquid,Biomass Fuels,mmbtu,mmbtu,g N2O,Vegetable Oil,0.11,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_418,Fuels,Liquid,Biomass Fuels,gallon,gallon,kg CO2,Vegetable Oil,9.79,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_419,Fuels,Liquid,Biomass Fuels,gallon,gallon,g CH4,Vegetable Oil,0.13,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_420,Fuels,Liquid,Biomass Fuels,gallon,gallon,g N2O,Vegetable Oil,0.01,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_421,Fuels,,Steam and Hot Water,gallon,gallon,mmbtu,Steam and Hot Water,,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_422,Fuels,,Steam and Hot Water,mmbtu,mmbtu,kg CO2,Steam and Hot Water,66.33,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_423,Fuels,,Steam and Hot Water,mmbtu,mmbtu,g CH4,Steam and Hot Water,1.25,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_424,Fuels,,Steam and Hot Water,mmbtu,mmbtu,g N2O,Steam and Hot Water,0.125,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_425,Fuels,,Steam and Hot Water,gallon,gallon,kg CO2,Steam and Hot Water,,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_426,Fuels,,Steam and Hot Water,gallon,gallon,g CH4,Steam and Hot Water,,2014-01-01 00:00:00,2014-12-31 23:59:59
2014_427,Fuels,,Steam and Hot Water,gallon,gallon,g N2O,Steam and Hot Water,,2014-01-01 00:00:00,2014-12-31 23:59:59
