id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2015,valid_from,valid_to
2015_180,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Aviation Gasoline,8.31,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_181,Fuels,,Petroleum Products,gallon,gallon,g CH4,Aviation Gasoline,0.36,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_182,Fuels,,Petroleum Products,gallon,gallon,g N2O,Aviation Gasoline,0.07,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_183,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butane,0.103,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_184,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butane,64.77,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_185,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butane,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_186,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butane,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_187,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butane,6.67,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_188,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butane,0.31,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_189,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butane,0.06,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_190,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butylene,0.105,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_191,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butylene,68.72,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_192,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butylene,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_193,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butylene,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_194,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butylene,7.22,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_195,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butylene,0.32,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_196,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butylene,0.06,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_197,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Crude Oil,0.138,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_198,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Crude Oil,74.54,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_199,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Crude Oil,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_200,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Crude Oil,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_201,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Crude Oil,10.29,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_202,Fuels,,Petroleum Products,gallon,gallon,g CH4,Crude Oil,0.41,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_203,Fuels,,Petroleum Products,gallon,gallon,g N2O,Crude Oil,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_204,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 1,0.139,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_205,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 1,73.25,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_206,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 1,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_207,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 1,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_208,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 1,10.18,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_209,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 1,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_210,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 1,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_211,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 2,0.138,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_212,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 2,73.96,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_213,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 2,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_214,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 2,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_215,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 2,10.21,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_216,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 2,0.41,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_217,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 2,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_218,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 4,0.146,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_219,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 4,75.04,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_220,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 4,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_221,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 4,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_222,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 4,10.96,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_223,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 4,0.44,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_224,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 4,0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_225,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethane,0.068,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_226,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethane,59.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_227,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethane,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_228,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethane,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_229,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethane,4.05,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_230,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethane,0.2,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_231,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethane,0.04,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_232,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethylene,0.058,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_233,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethylene,65.96,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_234,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethylene,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_235,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethylene,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_236,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethylene,3.83,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_237,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethylene,0.17,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_238,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethylene,0.03,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_239,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Heavy Gas Oils,0.148,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_240,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Heavy Gas Oils,74.92,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_241,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Heavy Gas Oils,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_242,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Heavy Gas Oils,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_243,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Heavy Gas Oils,11.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_244,Fuels,,Petroleum Products,gallon,gallon,g CH4,Heavy Gas Oils,0.44,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_245,Fuels,,Petroleum Products,gallon,gallon,g N2O,Heavy Gas Oils,0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_246,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutane,0.099,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_247,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutane,64.94,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_248,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutane,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_249,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutane,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_250,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutane,6.43,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_251,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutane,0.3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_252,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutane,0.06,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_253,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutylene,0.103,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_254,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutylene,68.86,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_255,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutylene,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_256,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutylene,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_257,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutylene,7.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_258,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutylene,0.31,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_259,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutylene,0.06,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_260,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene,0.135,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_261,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene,75.2,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_262,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_263,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_264,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene,10.15,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_265,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene,0.41,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_266,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_267,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene-Type Jet Fuel,0.135,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_268,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene-Type Jet Fuel,72.22,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_269,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene-Type Jet Fuel,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_270,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene-Type Jet Fuel,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_271,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene-Type Jet Fuel,9.75,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_272,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene-Type Jet Fuel,0.41,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_273,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene-Type Jet Fuel,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_274,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Liquefied Petroleum Gases (LPG),0.092,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_275,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Liquefied Petroleum Gases (LPG),61.71,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_276,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Liquefied Petroleum Gases (LPG),3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_277,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Liquefied Petroleum Gases (LPG),0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_278,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Liquefied Petroleum Gases (LPG),5.68,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_279,Fuels,,Petroleum Products,gallon,gallon,g CH4,Liquefied Petroleum Gases (LPG),0.28,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_280,Fuels,,Petroleum Products,gallon,gallon,g N2O,Liquefied Petroleum Gases (LPG),0.06,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_281,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Lubricants,0.144,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_282,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Lubricants,74.27,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_283,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Lubricants,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_284,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Lubricants,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_285,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Lubricants,10.69,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_286,Fuels,,Petroleum Products,gallon,gallon,g CH4,Lubricants,0.43,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_287,Fuels,,Petroleum Products,gallon,gallon,g N2O,Lubricants,0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_288,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Motor Gasoline,0.125,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_289,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Motor Gasoline,70.22,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_290,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Motor Gasoline,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_291,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Motor Gasoline,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_292,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Motor Gasoline,8.78,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_293,Fuels,,Petroleum Products,gallon,gallon,g CH4,Motor Gasoline,0.38,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_294,Fuels,,Petroleum Products,gallon,gallon,g N2O,Motor Gasoline,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_295,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Naphtha (<401 deg F),0.125,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_296,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Naphtha (<401 deg F),68.02,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_297,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Naphtha (<401 deg F),3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_298,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Naphtha (<401 deg F),0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_299,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Naphtha (<401 deg F),8.5,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_300,Fuels,,Petroleum Products,gallon,gallon,g CH4,Naphtha (<401 deg F),0.38,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_301,Fuels,,Petroleum Products,gallon,gallon,g N2O,Naphtha (<401 deg F),0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_302,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Natural Gasoline,0.11,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_303,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Natural Gasoline,66.88,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_304,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Natural Gasoline,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_305,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Natural Gasoline,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_306,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Natural Gasoline,7.36,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_307,Fuels,,Petroleum Products,gallon,gallon,g CH4,Natural Gasoline,0.33,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_308,Fuels,,Petroleum Products,gallon,gallon,g N2O,Natural Gasoline,0.07,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_309,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Other Oil (>401 deg F),0.139,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_310,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Other Oil (>401 deg F),76.22,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_311,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Other Oil (>401 deg F),3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_312,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Other Oil (>401 deg F),0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_313,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Other Oil (>401 deg F),10.59,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_314,Fuels,,Petroleum Products,gallon,gallon,g CH4,Other Oil (>401 deg F),0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_315,Fuels,,Petroleum Products,gallon,gallon,g N2O,Other Oil (>401 deg F),0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_316,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Pentanes Plus,0.11,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_317,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Pentanes Plus,70.02,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_318,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Pentanes Plus,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_319,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Pentanes Plus,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_320,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Pentanes Plus,7.7,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_321,Fuels,,Petroleum Products,gallon,gallon,g CH4,Pentanes Plus,0.33,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_322,Fuels,,Petroleum Products,gallon,gallon,g N2O,Pentanes Plus,0.07,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_323,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petrochemical Feedstocks,0.125,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_324,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petrochemical Feedstocks,71.02,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_325,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petrochemical Feedstocks,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_326,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petrochemical Feedstocks,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_327,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petrochemical Feedstocks,8.88,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_328,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petrochemical Feedstocks,0.38,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_329,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petrochemical Feedstocks,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_330,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petroleum Coke,0.143,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_331,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petroleum Coke,102.41,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_332,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petroleum Coke,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_333,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petroleum Coke,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_334,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petroleum Coke,14.64,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_335,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petroleum Coke,0.43,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_336,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petroleum Coke,0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_337,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propane,0.091,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_338,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propane,62.87,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_339,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propane,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_340,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propane,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_341,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propane,5.72,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_342,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propane,0.27,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_343,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propane,0.05,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_344,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propylene,0.091,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_345,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propylene,65.95,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_346,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propylene,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_347,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propylene,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_348,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propylene,6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_349,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propylene,0.27,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_350,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propylene,0.05,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_351,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 5,0.14,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_352,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 5,72.93,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_353,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 5,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_354,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 5,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_355,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 5,10.21,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_356,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 5,0.42,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_357,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 5,0.08,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_358,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 6,0.15,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_359,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 6,75.1,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_360,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 6,3,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_361,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 6,0.6,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_362,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 6,11.27,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_363,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 6,0.45,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_364,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 6,0.09,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_365,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Special Naphtha,0.125,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_366,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Special Naphtha,72.34,2015-01-01 00:00:00,2015-12-31 23:59:59
2015_367,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Special Naphtha,3,2015-01-01 00:00:00,2015-12-31 23:59:59
