id,Level 1,Level 2,Fuel Type,UOM (simple),UOM,GHG,Lookup,GHG Conversion Factor 2021,valid_from,valid_to
2021_180,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Aviation Gasoline,8.31,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_181,Fuels,,Petroleum Products,gallon,gallon,g CH4,Aviation Gasoline,0.36,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_182,Fuels,,Petroleum Products,gallon,gallon,g N2O,Aviation Gasoline,0.07,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_183,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butane,0.103,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_184,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butane,64.77,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_185,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butane,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_186,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butane,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_187,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butane,6.67,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_188,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butane,0.31,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_189,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butane,0.06,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_190,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Butylene,0.105,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_191,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Butylene,68.72,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_192,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Butylene,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_193,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Butylene,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_194,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Butylene,7.22,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_195,Fuels,,Petroleum Products,gallon,gallon,g CH4,Butylene,0.32,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_196,Fuels,,Petroleum Products,gallon,gallon,g N2O,Butylene,0.06,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_197,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Crude Oil,0.138,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_198,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Crude Oil,74.54,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_199,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Crude Oil,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_200,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Crude Oil,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_201,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Crude Oil,10.29,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_202,Fuels,,Petroleum Products,gallon,gallon,g CH4,Crude Oil,0.41,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_203,Fuels,,Petroleum Products,gallon,gallon,g N2O,Crude Oil,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_204,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 1,0.139,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_205,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 1,73.25,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_206,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 1,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_207,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 1,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_208,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 1,10.18,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_209,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 1,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_210,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 1,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_211,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 2,0.138,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_212,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 2,73.96,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_213,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 2,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_214,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 2,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_215,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 2,10.21,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_216,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 2,0.41,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_217,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 2,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_218,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Distillate Fuel Oil No. 4,0.146,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_219,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Distillate Fuel Oil No. 4,75.04,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_220,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Distillate Fuel Oil No. 4,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_221,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Distillate Fuel Oil No. 4,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_222,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Distillate Fuel Oil No. 4,10.96,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_223,Fuels,,Petroleum Products,gallon,gallon,g CH4,Distillate Fuel Oil No. 4,0.44,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_224,Fuels,,Petroleum Products,gallon,gallon,g N2O,Distillate Fuel Oil No. 4,0.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_225,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethane,0.068,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_226,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethane,59.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_227,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethane,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_228,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethane,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_229,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethane,4.05,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_230,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethane,0.2,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_231,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethane,0.04,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_232,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Ethylene,0.058,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_233,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Ethylene,65.96,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_234,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Ethylene,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_235,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Ethylene,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_236,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Ethylene,3.83,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_237,Fuels,,Petroleum Products,gallon,gallon,g CH4,Ethylene,0.17,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_238,Fuels,,Petroleum Products,gallon,gallon,g N2O,Ethylene,0.03,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_239,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Heavy Gas Oils,0.148,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_240,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Heavy Gas Oils,74.92,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_241,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Heavy Gas Oils,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_242,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Heavy Gas Oils,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_243,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Heavy Gas Oils,11.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_244,Fuels,,Petroleum Products,gallon,gallon,g CH4,Heavy Gas Oils,0.44,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_245,Fuels,,Petroleum Products,gallon,gallon,g N2O,Heavy Gas Oils,0.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_246,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutane,0.099,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_247,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutane,64.94,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_248,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutane,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_249,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutane,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_250,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutane,6.43,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_251,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutane,0.3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_252,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutane,0.06,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_253,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Isobutylene,0.103,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_254,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Isobutylene,68.86,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_255,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Isobutylene,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_256,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Isobutylene,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_257,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Isobutylene,7.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_258,Fuels,,Petroleum Products,gallon,gallon,g CH4,Isobutylene,0.31,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_259,Fuels,,Petroleum Products,gallon,gallon,g N2O,Isobutylene,0.06,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_260,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene,0.135,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_261,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene,75.2,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_262,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_263,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_264,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene,10.15,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_265,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene,0.41,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_266,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_267,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Kerosene-Type Jet Fuel,0.135,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_268,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Kerosene-Type Jet Fuel,72.22,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_269,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Kerosene-Type Jet Fuel,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_270,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Kerosene-Type Jet Fuel,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_271,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Kerosene-Type Jet Fuel,9.75,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_272,Fuels,,Petroleum Products,gallon,gallon,g CH4,Kerosene-Type Jet Fuel,0.41,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_273,Fuels,,Petroleum Products,gallon,gallon,g N2O,Kerosene-Type Jet Fuel,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_274,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Liquefied Petroleum Gases (LPG),0.092,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_275,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Liquefied Petroleum Gases (LPG),61.71,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_276,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Liquefied Petroleum Gases (LPG),3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_277,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Liquefied Petroleum Gases (LPG),0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_278,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Liquefied Petroleum Gases (LPG),5.68,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_279,Fuels,,Petroleum Products,gallon,gallon,g CH4,Liquefied Petroleum Gases (LPG),0.28,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_280,Fuels,,Petroleum Products,gallon,gallon,g N2O,Liquefied Petroleum Gases (LPG),0.06,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_281,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Lubricants,0.144,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_282,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Lubricants,74.27,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_283,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Lubricants,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_284,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Lubricants,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_285,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Lubricants,10.69,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_286,Fuels,,Petroleum Products,gallon,gallon,g CH4,Lubricants,0.43,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_287,Fuels,,Petroleum Products,gallon,gallon,g N2O,Lubricants,0.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_288,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Motor Gasoline,0.125,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_289,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Motor Gasoline,70.22,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_290,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Motor Gasoline,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_291,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Motor Gasoline,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_292,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Motor Gasoline,8.78,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_293,Fuels,,Petroleum Products,gallon,gallon,g CH4,Motor Gasoline,0.38,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_294,Fuels,,Petroleum Products,gallon,gallon,g N2O,Motor Gasoline,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_295,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Naphtha (<401 deg F),0.125,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_296,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Naphtha (<401 deg F),68.02,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_297,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Naphtha (<401 deg F),3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_298,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Naphtha (<401 deg F),0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_299,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Naphtha (<401 deg F),8.5,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_300,Fuels,,Petroleum Products,gallon,gallon,g CH4,Naphtha (<401 deg F),0.38,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_301,Fuels,,Petroleum Products,gallon,gallon,g N2O,Naphtha (<401 deg F),0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_302,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Natural Gasoline,0.11,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_303,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Natural Gasoline,66.88,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_304,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Natural Gasoline,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_305,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Natural Gasoline,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_306,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Natural Gasoline,7.36,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_307,Fuels,,Petroleum Products,gallon,gallon,g CH4,Natural Gasoline,0.33,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_308,Fuels,,Petroleum Products,gallon,gallon,g N2O,Natural Gasoline,0.07,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_309,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Other Oil (>401 deg F),0.139,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_310,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Other Oil (>401 deg F),76.22,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_311,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Other Oil (>401 deg F),3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_312,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Other Oil (>401 deg F),0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_313,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Other Oil (>401 deg F),10.59,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_314,Fuels,,Petroleum Products,gallon,gallon,g CH4,Other Oil (>401 deg F),0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_315,Fuels,,Petroleum Products,gallon,gallon,g N2O,Other Oil (>401 deg F),0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_316,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Pentanes Plus,0.11,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_317,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Pentanes Plus,70.02,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_318,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Pentanes Plus,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_319,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Pentanes Plus,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_320,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Pentanes Plus,7.7,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_321,Fuels,,Petroleum Products,gallon,gallon,g CH4,Pentanes Plus,0.33,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_322,Fuels,,Petroleum Products,gallon,gallon,g N2O,Pentanes Plus,0.07,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_323,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Petrochemical Feedstocks,0.125,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_324,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Petrochemical Feedstocks,71.02,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_325,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Petrochemical Feedstocks,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_326,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Petrochemical Feedstocks,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_327,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Petrochemical Feedstocks,8.88,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_328,Fuels,,Petroleum Products,gallon,gallon,g CH4,Petrochemical Feedstocks,0.38,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_329,Fuels,,Petroleum Products,gallon,gallon,g N2O,Petrochemical Feedstocks,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_330,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propane,0.091,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_331,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propane,62.87,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_332,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propane,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_333,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propane,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_334,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propane,5.72,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_335,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propane,0.27,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_336,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propane,0.05,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_337,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Propylene,0.091,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_338,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Propylene,67.77,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_339,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Propylene,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_340,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Propylene,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_341,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Propylene,6.17,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_342,Fuels,,Petroleum Products,gallon,gallon,g CH4,Propylene,0.27,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_343,Fuels,,Petroleum Products,gallon,gallon,g N2O,Propylene,0.05,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_344,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 5,0.14,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_345,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 5,72.93,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_346,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 5,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_347,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 5,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_348,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 5,10.21,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_349,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 5,0.42,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_350,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 5,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_351,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Residual Fuel Oil No. 6,0.15,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_352,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Residual Fuel Oil No. 6,75.1,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_353,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Residual Fuel Oil No. 6,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_354,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Residual Fuel Oil No. 6,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_355,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Residual Fuel Oil No. 6,11.27,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_356,Fuels,,Petroleum Products,gallon,gallon,g CH4,Residual Fuel Oil No. 6,0.45,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_357,Fuels,,Petroleum Products,gallon,gallon,g N2O,Residual Fuel Oil No. 6,0.09,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_358,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Special Naphtha,0.125,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_359,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Special Naphtha,72.34,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_360,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Special Naphtha,3,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_361,Fuels,,Petroleum Products,mmbtu,mmbtu,g N2O,Special Naphtha,0.6,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_362,Fuels,,Petroleum Products,gallon,gallon,kg CO2,Special Naphtha,9.04,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_363,Fuels,,Petroleum Products,gallon,gallon,g CH4,Special Naphtha,0.38,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_364,Fuels,,Petroleum Products,gallon,gallon,g N2O,Special Naphtha,0.08,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_365,Fuels,,Petroleum Products,gallon,gallon,mmbtu,Unfinished Oils,0.139,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_366,Fuels,,Petroleum Products,mmbtu,mmbtu,kg CO2,Unfinished Oils,74.54,2021-01-01 00:00:00,2021-12-31 23:59:59
2021_367,Fuels,,Petroleum Products,mmbtu,mmbtu,g CH4,Unfinished Oils,3,2021-01-01 00:00:00,2021-12-31 23:59:59
