id,Level 1,Level 2,Level 3,Column Text,UOM,GHG,GHG Conversion Factor 2016,valid_from,valid_to
2189,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),50% Laden,km,kg CO2e,0.18939,2016-01-01 00:00:00,2016-12-31 23:59:59
2190,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e,0.3048,2016-01-01 00:00:00,2016-12-31 23:59:59
2191,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e,0.02031,2016-01-01 00:00:00,2016-12-31 23:59:59
2192,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),100% Laden,km,kg CO2e,0.23616,2016-01-01 00:00:00,2016-12-31 23:59:59
2193,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e,0.38006,2016-01-01 00:00:00,2016-12-31 23:59:59
2194,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e,0.01266,2016-01-01 00:00:00,2016-12-31 23:59:59
2195,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),Average laden,km,kg CO2e,0.20248,2016-01-01 00:00:00,2016-12-31 23:59:59
2196,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),Average laden,miles,kg CO2e,0.32587,2016-01-01 00:00:00,2016-12-31 23:59:59
2197,WTT- delivery vehs & freight,WTT- HGV (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e,0.01696,2016-01-01 00:00:00,2016-12-31 23:59:59
2198,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,0% Laden,km,kg CO2e,0.1573,2016-01-01 00:00:00,2016-12-31 23:59:59
2199,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,0% Laden,miles,kg CO2e,0.25314,2016-01-01 00:00:00,2016-12-31 23:59:59
2200,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,50% Laden,km,kg CO2e,0.19591,2016-01-01 00:00:00,2016-12-31 23:59:59
2201,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,50% Laden,miles,kg CO2e,0.31529,2016-01-01 00:00:00,2016-12-31 23:59:59
2202,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,50% Laden,tonne.km,kg CO2e,0.0214,2016-01-01 00:00:00,2016-12-31 23:59:59
2203,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,100% Laden,km,kg CO2e,0.23452,2016-01-01 00:00:00,2016-12-31 23:59:59
2204,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,100% Laden,miles,kg CO2e,0.37743,2016-01-01 00:00:00,2016-12-31 23:59:59
2205,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,100% Laden,tonne.km,kg CO2e,0.01281,2016-01-01 00:00:00,2016-12-31 23:59:59
2206,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,Average laden,km,kg CO2e,0.20825,2016-01-01 00:00:00,2016-12-31 23:59:59
2207,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,Average laden,miles,kg CO2e,0.33515,2016-01-01 00:00:00,2016-12-31 23:59:59
2208,WTT- delivery vehs & freight,WTT- HGV (all diesel),All artics,Average laden,tonne.km,kg CO2e,0.01805,2016-01-01 00:00:00,2016-12-31 23:59:59
2209,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,0% Laden,km,kg CO2e,0.14837,2016-01-01 00:00:00,2016-12-31 23:59:59
2210,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,0% Laden,miles,kg CO2e,0.23877,2016-01-01 00:00:00,2016-12-31 23:59:59
2211,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,50% Laden,km,kg CO2e,0.18298,2016-01-01 00:00:00,2016-12-31 23:59:59
2212,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,50% Laden,miles,kg CO2e,0.29448,2016-01-01 00:00:00,2016-12-31 23:59:59
2213,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e,0.02825,2016-01-01 00:00:00,2016-12-31 23:59:59
2214,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,100% Laden,km,kg CO2e,0.21759,2016-01-01 00:00:00,2016-12-31 23:59:59
2215,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,100% Laden,miles,kg CO2e,0.35018,2016-01-01 00:00:00,2016-12-31 23:59:59
2216,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e,0.0168,2016-01-01 00:00:00,2016-12-31 23:59:59
2217,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,Average laden,km,kg CO2e,0.19046,2016-01-01 00:00:00,2016-12-31 23:59:59
2218,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,Average laden,miles,kg CO2e,0.30651,2016-01-01 00:00:00,2016-12-31 23:59:59
2219,WTT- delivery vehs & freight,WTT- HGV (all diesel),All HGVs,Average laden,tonne.km,kg CO2e,0.0238,2016-01-01 00:00:00,2016-12-31 23:59:59
2220,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,km,kg CO2e,0.1288,2016-01-01 00:00:00,2016-12-31 23:59:59
2221,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),0% Laden,miles,kg CO2e,0.20729,2016-01-01 00:00:00,2016-12-31 23:59:59
2222,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,km,kg CO2e,0.13986,2016-01-01 00:00:00,2016-12-31 23:59:59
2223,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,miles,kg CO2e,0.22509,2016-01-01 00:00:00,2016-12-31 23:59:59
2224,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),50% Laden,tonne.km,kg CO2e,0.1233,2016-01-01 00:00:00,2016-12-31 23:59:59
2225,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,km,kg CO2e,0.15092,2016-01-01 00:00:00,2016-12-31 23:59:59
2226,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,miles,kg CO2e,0.24288,2016-01-01 00:00:00,2016-12-31 23:59:59
2227,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),100% Laden,tonne.km,kg CO2e,0.06653,2016-01-01 00:00:00,2016-12-31 23:59:59
2228,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e,0.13854,2016-01-01 00:00:00,2016-12-31 23:59:59
2229,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e,0.22295,2016-01-01 00:00:00,2016-12-31 23:59:59
2230,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e,0.13878,2016-01-01 00:00:00,2016-12-31 23:59:59
2231,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,km,kg CO2e,0.16049,2016-01-01 00:00:00,2016-12-31 23:59:59
2232,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),0% Laden,miles,kg CO2e,0.25828,2016-01-01 00:00:00,2016-12-31 23:59:59
2233,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,km,kg CO2e,0.18311,2016-01-01 00:00:00,2016-12-31 23:59:59
2234,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,miles,kg CO2e,0.29469,2016-01-01 00:00:00,2016-12-31 23:59:59
2235,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),50% Laden,tonne.km,kg CO2e,0.07485,2016-01-01 00:00:00,2016-12-31 23:59:59
2236,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,km,kg CO2e,0.20574,2016-01-01 00:00:00,2016-12-31 23:59:59
2237,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,miles,kg CO2e,0.33111,2016-01-01 00:00:00,2016-12-31 23:59:59
2238,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),100% Laden,tonne.km,kg CO2e,0.04205,2016-01-01 00:00:00,2016-12-31 23:59:59
2239,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e,0.17859,2016-01-01 00:00:00,2016-12-31 23:59:59
2240,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e,0.28741,2016-01-01 00:00:00,2016-12-31 23:59:59
2241,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e,0.09126,2016-01-01 00:00:00,2016-12-31 23:59:59
2242,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,km,kg CO2e,0.19102,2016-01-01 00:00:00,2016-12-31 23:59:59
2243,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),0% Laden,miles,kg CO2e,0.30742,2016-01-01 00:00:00,2016-12-31 23:59:59
2244,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,km,kg CO2e,0.23232,2016-01-01 00:00:00,2016-12-31 23:59:59
2245,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,miles,kg CO2e,0.37389,2016-01-01 00:00:00,2016-12-31 23:59:59
2246,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),50% Laden,tonne.km,kg CO2e,0.05085,2016-01-01 00:00:00,2016-12-31 23:59:59
2247,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,km,kg CO2e,0.27363,2016-01-01 00:00:00,2016-12-31 23:59:59
2248,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,miles,kg CO2e,0.44036,2016-01-01 00:00:00,2016-12-31 23:59:59
2249,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),100% Laden,tonne.km,kg CO2e,0.02995,2016-01-01 00:00:00,2016-12-31 23:59:59
2250,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e,0.24268,2016-01-01 00:00:00,2016-12-31 23:59:59
2251,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e,0.39056,2016-01-01 00:00:00,2016-12-31 23:59:59
2252,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e,0.04248,2016-01-01 00:00:00,2016-12-31 23:59:59
2253,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,0% Laden,km,kg CO2e,0.16454,2016-01-01 00:00:00,2016-12-31 23:59:59
2254,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,0% Laden,miles,kg CO2e,0.26481,2016-01-01 00:00:00,2016-12-31 23:59:59
2255,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,50% Laden,km,kg CO2e,0.20027,2016-01-01 00:00:00,2016-12-31 23:59:59
2256,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,50% Laden,miles,kg CO2e,0.3223,2016-01-01 00:00:00,2016-12-31 23:59:59
2257,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,50% Laden,tonne.km,kg CO2e,0.06148,2016-01-01 00:00:00,2016-12-31 23:59:59
2258,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,100% Laden,km,kg CO2e,0.236,2016-01-01 00:00:00,2016-12-31 23:59:59
2259,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,100% Laden,miles,kg CO2e,0.3798,2016-01-01 00:00:00,2016-12-31 23:59:59
2260,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,100% Laden,tonne.km,kg CO2e,0.03622,2016-01-01 00:00:00,2016-12-31 23:59:59
2261,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2e,0.20639,2016-01-01 00:00:00,2016-12-31 23:59:59
2262,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,Average laden,miles,kg CO2e,0.33215,2016-01-01 00:00:00,2016-12-31 23:59:59
2263,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All rigids,Average laden,tonne.km,kg CO2e,0.05193,2016-01-01 00:00:00,2016-12-31 23:59:59
2264,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,km,kg CO2e,0.1648,2016-01-01 00:00:00,2016-12-31 23:59:59
2265,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),0% Laden,miles,kg CO2e,0.26522,2016-01-01 00:00:00,2016-12-31 23:59:59
2266,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,km,kg CO2e,0.20541,2016-01-01 00:00:00,2016-12-31 23:59:59
2267,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,miles,kg CO2e,0.33058,2016-01-01 00:00:00,2016-12-31 23:59:59
2268,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),50% Laden,tonne.km,kg CO2e,0.03412,2016-01-01 00:00:00,2016-12-31 23:59:59
2269,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,km,kg CO2e,0.24603,2016-01-01 00:00:00,2016-12-31 23:59:59
2270,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,miles,kg CO2e,0.39594,2016-01-01 00:00:00,2016-12-31 23:59:59
2271,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),100% Laden,tonne.km,kg CO2e,0.02043,2016-01-01 00:00:00,2016-12-31 23:59:59
2272,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e,0.20379,2016-01-01 00:00:00,2016-12-31 23:59:59
2273,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e,0.32797,2016-01-01 00:00:00,2016-12-31 23:59:59
2274,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e,0.03525,2016-01-01 00:00:00,2016-12-31 23:59:59
2275,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),0% Laden,km,kg CO2e,0.16563,2016-01-01 00:00:00,2016-12-31 23:59:59
2276,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),0% Laden,miles,kg CO2e,0.26656,2016-01-01 00:00:00,2016-12-31 23:59:59
2277,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),50% Laden,km,kg CO2e,0.21994,2016-01-01 00:00:00,2016-12-31 23:59:59
2278,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),50% Laden,miles,kg CO2e,0.35395,2016-01-01 00:00:00,2016-12-31 23:59:59
2279,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),50% Laden,tonne.km,kg CO2e,0.02359,2016-01-01 00:00:00,2016-12-31 23:59:59
2280,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),100% Laden,km,kg CO2e,0.27424,2016-01-01 00:00:00,2016-12-31 23:59:59
2281,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),100% Laden,miles,kg CO2e,0.44135,2016-01-01 00:00:00,2016-12-31 23:59:59
2282,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),100% Laden,tonne.km,kg CO2e,0.0147,2016-01-01 00:00:00,2016-12-31 23:59:59
2283,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2e,0.23514,2016-01-01 00:00:00,2016-12-31 23:59:59
2284,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),Average laden,miles,kg CO2e,0.37842,2016-01-01 00:00:00,2016-12-31 23:59:59
2285,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e,0.0197,2016-01-01 00:00:00,2016-12-31 23:59:59
2286,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,0% Laden,km,kg CO2e,0.18266,2016-01-01 00:00:00,2016-12-31 23:59:59
2287,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,0% Laden,miles,kg CO2e,0.29397,2016-01-01 00:00:00,2016-12-31 23:59:59
2288,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,50% Laden,km,kg CO2e,0.22751,2016-01-01 00:00:00,2016-12-31 23:59:59
2289,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,50% Laden,miles,kg CO2e,0.36614,2016-01-01 00:00:00,2016-12-31 23:59:59
2290,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,50% Laden,tonne.km,kg CO2e,0.02485,2016-01-01 00:00:00,2016-12-31 23:59:59
2291,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,100% Laden,km,kg CO2e,0.27235,2016-01-01 00:00:00,2016-12-31 23:59:59
2292,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,100% Laden,miles,kg CO2e,0.4383,2016-01-01 00:00:00,2016-12-31 23:59:59
2293,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,100% Laden,tonne.km,kg CO2e,0.01488,2016-01-01 00:00:00,2016-12-31 23:59:59
2294,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2e,0.24184,2016-01-01 00:00:00,2016-12-31 23:59:59
2295,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,Average laden,miles,kg CO2e,0.3892,2016-01-01 00:00:00,2016-12-31 23:59:59
2296,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All artics,Average laden,tonne.km,kg CO2e,0.02097,2016-01-01 00:00:00,2016-12-31 23:59:59
2297,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,0% Laden,km,kg CO2e,0.17446,2016-01-01 00:00:00,2016-12-31 23:59:59
2298,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,0% Laden,miles,kg CO2e,0.28076,2016-01-01 00:00:00,2016-12-31 23:59:59
2299,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,50% Laden,km,kg CO2e,0.21516,2016-01-01 00:00:00,2016-12-31 23:59:59
2300,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,50% Laden,miles,kg CO2e,0.34626,2016-01-01 00:00:00,2016-12-31 23:59:59
2301,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,50% Laden,tonne.km,kg CO2e,0.03322,2016-01-01 00:00:00,2016-12-31 23:59:59
2302,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,100% Laden,km,kg CO2e,0.25586,2016-01-01 00:00:00,2016-12-31 23:59:59
2303,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,100% Laden,miles,kg CO2e,0.41176,2016-01-01 00:00:00,2016-12-31 23:59:59
2304,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,100% Laden,tonne.km,kg CO2e,0.01975,2016-01-01 00:00:00,2016-12-31 23:59:59
2305,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2e,0.22395,2016-01-01 00:00:00,2016-12-31 23:59:59
2306,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,Average laden,miles,kg CO2e,0.36041,2016-01-01 00:00:00,2016-12-31 23:59:59
2307,WTT- delivery vehs & freight,WTT- HGV refrigerated (all diesel),All HGVs,Average laden,tonne.km,kg CO2e,0.02798,2016-01-01 00:00:00,2016-12-31 23:59:59
2308,WTT- delivery vehs & freight,WTT- freight flights,"Domestic, to/from UK",With RF,tonne.km,kg CO2e,0.52965,2016-01-01 00:00:00,2016-12-31 23:59:59
2309,WTT- delivery vehs & freight,WTT- freight flights,"Domestic, to/from UK",Without RF,tonne.km,kg CO2e,0.52965,2016-01-01 00:00:00,2016-12-31 23:59:59
2310,WTT- delivery vehs & freight,WTT- freight flights,"Short-haul, to/from UK",With RF,tonne.km,kg CO2e,0.23286,2016-01-01 00:00:00,2016-12-31 23:59:59
2311,WTT- delivery vehs & freight,WTT- freight flights,"Short-haul, to/from UK",Without RF,tonne.km,kg CO2e,0.23286,2016-01-01 00:00:00,2016-12-31 23:59:59
2312,WTT- delivery vehs & freight,WTT- freight flights,"Long-haul, to/from UK",With RF,tonne.km,kg CO2e,0.15007,2016-01-01 00:00:00,2016-12-31 23:59:59
2313,WTT- delivery vehs & freight,WTT- freight flights,"Long-haul, to/from UK",Without RF,tonne.km,kg CO2e,0.15007,2016-01-01 00:00:00,2016-12-31 23:59:59
2314,WTT- delivery vehs & freight,WTT- freight flights,"International, to/from non-UK",With RF,tonne.km,kg CO2e,0.15007,2016-01-01 00:00:00,2016-12-31 23:59:59
2315,WTT- delivery vehs & freight,WTT- freight flights,"International, to/from non-UK",Without RF,tonne.km,kg CO2e,0.15007,2016-01-01 00:00:00,2016-12-31 23:59:59
2316,WTT- delivery vehs & freight,WTT- rail,Freight train,,tonne.km,kg CO2e,0.00601,2016-01-01 00:00:00,2016-12-31 23:59:59
2317,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00053,2016-01-01 00:00:00,2016-12-31 23:59:59
2318,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00081,2016-01-01 00:00:00,2016-12-31 23:59:59
2319,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00109,2016-01-01 00:00:00,2016-12-31 23:59:59
2320,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00138,2016-01-01 00:00:00,2016-12-31 23:59:59
2321,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00167,2016-01-01 00:00:00,2016-12-31 23:59:59
2322,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00613,2016-01-01 00:00:00,2016-12-31 23:59:59
2323,WTT- delivery vehs & freight,WTT- sea tanker,Crude tanker,,tonne.km,kg CO2e,0.00083,2016-01-01 00:00:00,2016-12-31 23:59:59
2324,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker,,tonne.km,kg CO2e,0.00105,2016-01-01 00:00:00,2016-12-31 23:59:59
2325,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker,,tonne.km,kg CO2e,0.0019,2016-01-01 00:00:00,2016-12-31 23:59:59
2326,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker,,tonne.km,kg CO2e,0.00344,2016-01-01 00:00:00,2016-12-31 23:59:59
2327,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker,,tonne.km,kg CO2e,0.00537,2016-01-01 00:00:00,2016-12-31 23:59:59
2328,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker,,tonne.km,kg CO2e,0.00828,2016-01-01 00:00:00,2016-12-31 23:59:59
2329,WTT- delivery vehs & freight,WTT- sea tanker,Products tanker,,tonne.km,kg CO2e,0.00164,2016-01-01 00:00:00,2016-12-31 23:59:59
2330,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker,,tonne.km,kg CO2e,0.00155,2016-01-01 00:00:00,2016-12-31 23:59:59
2331,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker,,tonne.km,kg CO2e,0.00199,2016-01-01 00:00:00,2016-12-31 23:59:59
2332,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker,,tonne.km,kg CO2e,0.00278,2016-01-01 00:00:00,2016-12-31 23:59:59
2333,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker,,tonne.km,kg CO2e,0.00409,2016-01-01 00:00:00,2016-12-31 23:59:59
2334,WTT- delivery vehs & freight,WTT- sea tanker,Chemical tanker,,tonne.km,kg CO2e,0.00187,2016-01-01 00:00:00,2016-12-31 23:59:59
2335,WTT- delivery vehs & freight,WTT- sea tanker,LNG tanker,,tonne.km,kg CO2e,0.00171,2016-01-01 00:00:00,2016-12-31 23:59:59
2336,WTT- delivery vehs & freight,WTT- sea tanker,LNG tanker,,tonne.km,kg CO2e,0.00267,2016-01-01 00:00:00,2016-12-31 23:59:59
2337,WTT- delivery vehs & freight,WTT- sea tanker,LNG tanker,,tonne.km,kg CO2e,0.0021,2016-01-01 00:00:00,2016-12-31 23:59:59
2338,WTT- delivery vehs & freight,WTT- sea tanker,LPG tanker,,tonne.km,kg CO2e,0.00166,2016-01-01 00:00:00,2016-12-31 23:59:59
2339,WTT- delivery vehs & freight,WTT- sea tanker,LPG tanker,,tonne.km,kg CO2e,0.008,2016-01-01 00:00:00,2016-12-31 23:59:59
2340,WTT- delivery vehs & freight,WTT- sea tanker,LPG tanker,,tonne.km,kg CO2e,0.00188,2016-01-01 00:00:00,2016-12-31 23:59:59
2341,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,,tonne.km,kg CO2e,0.00219,2016-01-01 00:00:00,2016-12-31 23:59:59
2342,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,,tonne.km,kg CO2e,0.00291,2016-01-01 00:00:00,2016-12-31 23:59:59
2343,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,,tonne.km,kg CO2e,0.00256,2016-01-01 00:00:00,2016-12-31 23:59:59
2344,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,,tonne.km,kg CO2e,0.00202,2016-01-01 00:00:00,2016-12-31 23:59:59
2345,WTT- delivery vehs & freight,WTT- cargo ship,General cargo,,tonne.km,kg CO2e,0.00322,2016-01-01 00:00:00,2016-12-31 23:59:59
